,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
1,Backpackers St. Pauli ,53.5572,9.9587,Bernstorffstr. 98 ,http://www.backpackers-stpauli.de ,Sleep_Budget,,"(53.5572, 9.9587)",wikivoyage,red
2,Schanzenstern ,53.562,9.9649,Bartelsstraße 12 ,http://www.schanzenstern.de ,Sleep_Budget,"In the middle of the trendy quarter of Schanzenviertel, 50 beds.","(53.562, 9.9649)",wikivoyage,red
3,Instant Sleep Backpacker Hostel ,53.5637,9.9593,Max-Brauer-Allee 277 ,http://www.instantsleep.de/ ,Sleep_Budget,"45 beds, provides a kitchen. Also in Schanzenviertel.","(53.5637, 9.9593)",wikivoyage,red
4,Kiezbude ,53.5494,9.958,Lincolnstraße 2 ,http://www.kiezbude.com/ ,Sleep_Budget,"Peter, the owner has done a tremendous job of turning an old brothel into a very unique hostel. The rooms might remind you of their former purpose but are very clean and convenient.","(53.5494, 9.958)",wikivoyage,red
5,Schanzenstern Altona ,53.5537,9.9301,Kleine Rainstraße 24-26 ,http://www.schanzenstern-altona.de/ ,Sleep_Budget,70 beds.,"(53.5537, 9.9301)",wikivoyage,red
6,Superbude St. Pauli ,53.56042,9.96007,Juliusstraße 1 - 7 ,http://www.superbude.de/hostel-hamburg-st-pauli/ ,Sleep_Budget,"Cool area with lots of hip shops, bars and near the football stadium. Large and clean, safe neighborhood.","(53.56042, 9.96007)",wikivoyage,red
0,Meininger Hotel ,53.5545,9.9381,Goetheallee 11 ,http://www.meininger-hotels.com/en/hotels/hamburg/ ,Sleep_Budget,"Double rooms start at €45 per person, dormitory starts at €18. Breakfast €5.90. Distances: 0.5&nbsp;km Bahnhof Altona.","(53.5545, 9.9381)",wikivoyage,red
0,Elbe Camp ,0.0,0.0,Falkensteiner Ufer 101 ,http://www.elbecamp.de ,Sleep_Budget,One of few options in Hamburg for campers. Beautifully located right at the Elbe river. Great for ship spotters.,"(0, 0)",wikivoyage,red
0,AO Hostel Reeperbahn ,53.5501,9.9583,Reeperbahn 154 ,http://www.aohostels.com/en/hamburg/ ,Sleep_Budget_Hostels,,"(53.5501, 9.9583)",wikivoyage,red
1,Backpackers St. Pauli ,53.5572,9.9587,Bernstorffstr. 98 ,http://www.backpackers-stpauli.de ,Sleep_Budget_Hostels,,"(53.5572, 9.9587)",wikivoyage,red
2,Schanzenstern ,53.562,9.9649,Bartelsstraße 12 ,http://www.schanzenstern.de ,Sleep_Budget_Hostels,"In the middle of the trendy quarter of Schanzenviertel, 50 beds.","(53.562, 9.9649)",wikivoyage,red
3,Instant Sleep Backpacker Hostel ,53.5637,9.9593,Max-Brauer-Allee 277 ,http://www.instantsleep.de/ ,Sleep_Budget_Hostels,"45 beds, provides a kitchen. Also in Schanzenviertel.","(53.5637, 9.9593)",wikivoyage,red
4,Kiezbude ,53.5494,9.958,Lincolnstraße 2 ,http://www.kiezbude.com/ ,Sleep_Budget_Hostels,"Peter, the owner has done a tremendous job of turning an old brothel into a very unique hostel. The rooms might remind you of their former purpose but are very clean and convenient.","(53.5494, 9.958)",wikivoyage,red
5,Schanzenstern Altona ,53.5537,9.9301,Kleine Rainstraße 24-26 ,http://www.schanzenstern-altona.de/ ,Sleep_Budget_Hostels,70 beds.,"(53.5537, 9.9301)",wikivoyage,red
6,Superbude St. Pauli ,53.56042,9.96007,Juliusstraße 1 - 7 ,http://www.superbude.de/hostel-hamburg-st-pauli/ ,Sleep_Budget_Hostels,"Cool area with lots of hip shops, bars and near the football stadium. Large and clean, safe neighborhood.","(53.56042, 9.96007)",wikivoyage,red
0,Meininger Hotel ,53.5545,9.9381,Goetheallee 11 ,http://www.meininger-hotels.com/en/hotels/hamburg/ ,Sleep_Budget_Economy hotels,"Double rooms start at €45 per person, dormitory starts at €18. Breakfast €5.90. Distances: 0.5&nbsp;km Bahnhof Altona.","(53.5545, 9.9381)",wikivoyage,red
0,Elbe Camp ,0.0,0.0,Falkensteiner Ufer 101 ,http://www.elbecamp.de ,Sleep_Budget_Camping,One of few options in Hamburg for campers. Beautifully located right at the Elbe river. Great for ship spotters.,"(0, 0)",wikivoyage,red
0,NH Hamburg City ,53.557,9.9738,Feldstraße 53-58 ,http://www.nh-hotels.com/nh/en/hotels/germany/hamburg/nh-hamburg-city.html ,Sleep_Mid-range,119 suites available in a modern style.,"(53.557, 9.9738)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Sleep_Mid-range, 13 rooms.,"(53.5460882, 9.9608881)",wikivoyage,red
0, Egon Hotel Hamburg City ,53.54999,9.954067, Königstraße 4 , https://www.egonhotel.com/,Sleep_Mid-range,,"(53.54999, 9.954067)",wikivoyage,red
0, Hotel-Hamburg-Altona,53.55374,9.93334, Hahnenkamp 8, http://www.hotel-hamburg-altona.de/ ,Sleep_Mid-range,,"(53.55374, 9.93334)",wikivoyage,red
0,East Hotel ,53.5513,9.9657,Simon-von-Utrecht Str. 31 ,http://www.east-hamburg.de ,Sleep_Splurge,Designer hotel with one of the best lounges/bars in town. Very trendy and stylish.,"(53.5513, 9.9657)",wikivoyage,red
1,Empire Riverside Hotel ,53.5473,9.9632,Bernhard-Nocht-Straße 97 ,http://www.empire-riverside.de/ ,Sleep_Splurge,A hotel in St. Pauli designed by David Chipperfield near ''Reeperbahn'' and the harbour. Each room is designed with a floor-length panoramic window that allow for a great view from any point in the room.,"(53.5473, 9.9632)",wikivoyage,red
2,Radisson Blu ,53.56151,9.9873,"Marseiller Straße, 2 ",https://www.radissonhotels.com/en-us/hotels/radisson-blu-hamburg ,Sleep_Splurge,"4-star hotel next to the Botanical Gardens by Dammtor station, the upper floors have stunning views of the city and gardens. Connected to Conference Center Hamburg (CCH) and through it to the fairgrounds. Prices skyrocket during trade fairs.","(53.56151, 9.9873)",wikivoyage,red
0,Museum für Kunst und Gewerbe ,53.551111,10.009444,"Steintorplatz, just to the southeast of Hauptbahnhof ",http://www.mkg-hamburg.de/en/home.html ,See,"The museum is a leading centre for art, applied art, and design. Its collections of work from Europe and the Middle and the Far East are of the finest-quality and span all epochs from the Ancient World to the present day. They also have many activities and concerts (see the Classical Music section). The museum is housed in an 18th-century palace, which has the original roofs and ceilings.","(53.551111, 10.009444)",wikivoyage,red
0,Dreieinigkeitskirche St. Georg ,53.556389,10.007778, , ,See,Baroque church in Sankt Georg.,"(53.556389, 10.007778)",wikivoyage,red
1,St.-Marien-Dom St. Georg ,53.557656,10.013669, ,https://www.mariendomhamburg.de/ ,See,"Since 1995, this neo-romanesque church is the cathedral of the youngest Roman Catholic archbishop of Germany. Though the church has not the splendor one might expect, next to it you may find the first statue world wide of the late pope, John-Paul II.","(53.557656, 10.013669)",wikivoyage,red
0,Bergedorf Castle ,0.0,0.0,Bergedorfer Schloßstraße 4 ,https://www.bergedorfer-museumslandschaft.de/ ,See,"This is the only preserved castle inside the city borders of Hamburg, and it has been mentioned in documents in the 14th century. Since 1953 it houses a museum of Bergedorf and the Vierlande region. The idyllic castle park has been protected since 1926.","(0, 0)",wikivoyage,red
0,Bergedorf City Hall ,0.0,0.0,Wentorfer Str. 38 ,http://www.hamburg.de/sehenswuerdigkeiten/4366012/rathaus-bergedorf/ ,See,"This castle-like villa was built in 1898-99 and has hosted the city government of Bergedorf since 1927. It is also open to visitors, as is the 35 m high city hall tower (Rathausturm). There is a park (Rathauspark) behind the city hall with a scene, playground, stream and garden artworks.","(0, 0)",wikivoyage,red
0,Hamburger Sternwarte ,0.0,0.0, ,http://www.hs.uni-hamburg.de/ ,See,The astrophysics faculty of the Universität Hamburg is spread over a big park with protected neobaroque buildings with historical equipment for astronomy science including different telescopes. There's a visitor center with a café and tours every Sunday or by appointment.,"(0, 0)",wikivoyage,red
0,Petri und Pauli Kirche ,0.0,0.0, ,https://stpetriundpauli-bergedorf.de/joomla3/ ,See,"A Lutheran church, and together with the castle the most important historical building in Bergedorf. The first church was built here in 1162, the current one was opened in 1502.","(0, 0)",wikivoyage,red
0,Kirche St. Michael ,0.0,0.0, , ,See,"Built in 1955 in the form of a white cube extended in the east by the altar room, in the north by the sacristy and in the west by the lobby. The church is in the middle of the old graveyard.","(0, 0)",wikivoyage,red
0,Catholic church St.Mary ,0.0,0.0, ,http://www.katholische-kirchen-bergedorf.de/ ,See,,"(0, 0)",wikivoyage,red
0,Franz-von-Assisi-Kirche ,53.483056,10.174472, ,http://www.bergedorfer-marschen.de/franzvonassisi.0.html ,See,"One of the newest churches in the region, this Lutheran church was inaugurated in 1993. The 40-m-high church tower is visible from far away.","(53.483056, 10.174472)",wikivoyage,red
0,Edith-Stein-Kirche ,53.48647,10.18055, ,http://www.katholische-kirchen-bergedorf.de/ ,See,A modern Catholic church building inaugurated in 1993. It is a round church with a flat roof rising up towards the altar.,"(53.48647, 10.18055)",wikivoyage,red
0,Rieck Haus - Vierländer Freilichtmuseum ,0.0,0.0,Curlsacker Deich 284 ,http://www.bergedorfer-museumslandschaft.de/ueber-uns/freilichtmuseum-rieck-haus/ ,See,"Open-air museum showcasing the rural life in the Vierlanden before the industrial revolution. The premises was an active farm operated by the Rieck family up until WWII. There are still farm animals there, and several hands-on experiences for visitors such as milking cows.","(0, 0)",wikivoyage,red
0,Riepenburger Mühle ,0.0,0.0, ,http://www.riepenburger-muehle.com/ ,See,"Windmill built in 1828, though the first windmill at this place was already built in 1318. It has a [https://www.riepenburger-mühlenladen.de/ shop and café], and in the nearby former warehouse there's an interesting [https://www.kunsthandwerkerei.de/ shop with local art].","(0, 0)",wikivoyage,red
0,Hof Eggers ,0.0,0.0, ,http://www.hof-eggers.de/neuigkeiten.html ,See,"Farm open to visitors with a café, shop, and four cottages.","(0, 0)",wikivoyage,red
0,Reitbrooker Mühle ,53.4671862,10.1719143, , ,See,"Built in 1870, this windmill is next to the Reitbrooker Mühlenbrücke (""mill bridge""). This is a so-called ""Galerieholländer"" windmill; a square two-story stone building with a wooden octagon building on the top. It was used until as a windmill 1938 or 1939, and became a protected building in 1942. It still functions as a mill, albeit not a wind powered one. When the fodder shop is open, you can also see the mill from the inside.","(53.4671862, 10.1719143)",wikivoyage,red
0,Kirche St. Severini ,0.0,0.0, , ,See,"The biggest church in the Vierlande region. First built as a stone church in 1319, and thoroughly renovated in the late 18th century.","(0, 0)",wikivoyage,red
0,Kirche St. Johannis ,0.0,0.0, , ,See,"After an earlier church, presumably made of rocks, was destroyed by flooding, this timber-framed one was built in 1599-1603. It is an open church and as such can generally be visited anytime (during daytime).","(0, 0)",wikivoyage,red
0,Kirche St. Nicolai ,0.0,0.0, , ,See,"First mentioned in documents from 1247, this is the oldest of the village churches in the Vierlande.","(0, 0)",wikivoyage,red
0,Kirche St. Johannis,0.0,0.0, , ,See,"The oldest major church in Hamburg, mentioned in documents from 1261. It has been remodeled and expanded several times, though part of the walls are still from the 13th century. The wooden 26.2-m-high church tower was constructed in 1630.","(0, 0)",wikivoyage,red
0,St. Pankratius ,53.47591,10.08511, , ,See,"This 17th-century church features carvings depicting scenes from the Old and New Testaments, and an organ by the famous organ builder Arp Schnitger.","(53.47591, 10.08511)",wikivoyage,red
0,Museum für Kunst und Gewerbe ,53.551111,10.009444,"Steintorplatz, just to the southeast of Hauptbahnhof ",http://www.mkg-hamburg.de/en/home.html ,See_East of the railway,"The museum is a leading centre for art, applied art, and design. Its collections of work from Europe and the Middle and the Far East are of the finest-quality and span all epochs from the Ancient World to the present day. They also have many activities and concerts (see the Classical Music section). The museum is housed in an 18th-century palace, which has the original roofs and ceilings.","(53.551111, 10.009444)",wikivoyage,red
0,Dreieinigkeitskirche St. Georg ,53.556389,10.007778, , ,See_Sankt Georg,Baroque church in Sankt Georg.,"(53.556389, 10.007778)",wikivoyage,red
1,St.-Marien-Dom St. Georg ,53.557656,10.013669, ,https://www.mariendomhamburg.de/ ,See_Sankt Georg,"Since 1995, this neo-romanesque church is the cathedral of the youngest Roman Catholic archbishop of Germany. Though the church has not the splendor one might expect, next to it you may find the first statue world wide of the late pope, John-Paul II.","(53.557656, 10.013669)",wikivoyage,red
0,Bergedorf Castle ,0.0,0.0,Bergedorfer Schloßstraße 4 ,https://www.bergedorfer-museumslandschaft.de/ ,See_Bergedorf town,"This is the only preserved castle inside the city borders of Hamburg, and it has been mentioned in documents in the 14th century. Since 1953 it houses a museum of Bergedorf and the Vierlande region. The idyllic castle park has been protected since 1926.","(0, 0)",wikivoyage,red
0,Bergedorf City Hall ,0.0,0.0,Wentorfer Str. 38 ,http://www.hamburg.de/sehenswuerdigkeiten/4366012/rathaus-bergedorf/ ,See_Bergedorf town,"This castle-like villa was built in 1898-99 and has hosted the city government of Bergedorf since 1927. It is also open to visitors, as is the 35 m high city hall tower (Rathausturm). There is a park (Rathauspark) behind the city hall with a scene, playground, stream and garden artworks.","(0, 0)",wikivoyage,red
0,Hamburger Sternwarte ,0.0,0.0, ,http://www.hs.uni-hamburg.de/ ,See_Bergedorf town,The astrophysics faculty of the Universität Hamburg is spread over a big park with protected neobaroque buildings with historical equipment for astronomy science including different telescopes. There's a visitor center with a café and tours every Sunday or by appointment.,"(0, 0)",wikivoyage,red
0,Petri und Pauli Kirche ,0.0,0.0, ,https://stpetriundpauli-bergedorf.de/joomla3/ ,See_Bergedorf town,"A Lutheran church, and together with the castle the most important historical building in Bergedorf. The first church was built here in 1162, the current one was opened in 1502.","(0, 0)",wikivoyage,red
0,Kirche St. Michael ,0.0,0.0, , ,See_Bergedorf town,"Built in 1955 in the form of a white cube extended in the east by the altar room, in the north by the sacristy and in the west by the lobby. The church is in the middle of the old graveyard.","(0, 0)",wikivoyage,red
0,Catholic church St.Mary ,0.0,0.0, ,http://www.katholische-kirchen-bergedorf.de/ ,See_Bergedorf town,,"(0, 0)",wikivoyage,red
0,Franz-von-Assisi-Kirche ,53.483056,10.174472, ,http://www.bergedorfer-marschen.de/franzvonassisi.0.html ,See_Bergedorf town,"One of the newest churches in the region, this Lutheran church was inaugurated in 1993. The 40-m-high church tower is visible from far away.","(53.483056, 10.174472)",wikivoyage,red
0,Edith-Stein-Kirche ,53.48647,10.18055, ,http://www.katholische-kirchen-bergedorf.de/ ,See_Bergedorf town,A modern Catholic church building inaugurated in 1993. It is a round church with a flat roof rising up towards the altar.,"(53.48647, 10.18055)",wikivoyage,red
0,Rieck Haus - Vierländer Freilichtmuseum ,0.0,0.0,Curlsacker Deich 284 ,http://www.bergedorfer-museumslandschaft.de/ueber-uns/freilichtmuseum-rieck-haus/ ,See_Vierland and the marshes,"Open-air museum showcasing the rural life in the Vierlanden before the industrial revolution. The premises was an active farm operated by the Rieck family up until WWII. There are still farm animals there, and several hands-on experiences for visitors such as milking cows.","(0, 0)",wikivoyage,red
0,Riepenburger Mühle ,0.0,0.0, ,http://www.riepenburger-muehle.com/ ,See_Vierland and the marshes,"Windmill built in 1828, though the first windmill at this place was already built in 1318. It has a [https://www.riepenburger-mühlenladen.de/ shop and café], and in the nearby former warehouse there's an interesting [https://www.kunsthandwerkerei.de/ shop with local art].","(0, 0)",wikivoyage,red
0,Hof Eggers ,0.0,0.0, ,http://www.hof-eggers.de/neuigkeiten.html ,See_Vierland and the marshes,"Farm open to visitors with a café, shop, and four cottages.","(0, 0)",wikivoyage,red
0,Reitbrooker Mühle ,53.4671862,10.1719143, , ,See_Vierland and the marshes,"Built in 1870, this windmill is next to the Reitbrooker Mühlenbrücke (""mill bridge""). This is a so-called ""Galerieholländer"" windmill; a square two-story stone building with a wooden octagon building on the top. It was used until as a windmill 1938 or 1939, and became a protected building in 1942. It still functions as a mill, albeit not a wind powered one. When the fodder shop is open, you can also see the mill from the inside.","(53.4671862, 10.1719143)",wikivoyage,red
0,Kirche St. Severini ,0.0,0.0, , ,See_Vierland and the marshes,"The biggest church in the Vierlande region. First built as a stone church in 1319, and thoroughly renovated in the late 18th century.","(0, 0)",wikivoyage,red
0,Kirche St. Johannis ,0.0,0.0, , ,See_Vierland and the marshes,"After an earlier church, presumably made of rocks, was destroyed by flooding, this timber-framed one was built in 1599-1603. It is an open church and as such can generally be visited anytime (during daytime).","(0, 0)",wikivoyage,red
