,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
2089,,53.572442,9.989257,Multimedia Centre Rotherbaum,,C,yellow,,,architectural structure,,Point(9.989257 53.572442),2.57,http://www.wikidata.org/entity/Q56635829,2.0,,https://de.wikipedia.org/wiki/Multimedia_Centre_Rotherbaum,,http://www.wikidata.org/entity/Q811979,"('53.572442', '9.989257')"
2091,,53.597132,9.988763,Q58070298,,C,yellow,,,road bridge,,Point(9.988763 53.597132),5.262,http://www.wikidata.org/entity/Q58070298,2.0,,https://de.wikipedia.org/wiki/Borsteler_Br%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.597132', '9.988763')"
2092,,53.533844,10.072067,Borsigbrücke,,C,yellow,,,road bridge,,Point(10.072067 53.533844),5.062,http://www.wikidata.org/entity/Q58070302,2.0,,https://de.wikipedia.org/wiki/Borsigbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.533844', '10.072067')"
2093,,53.522603,10.027183,Beesenland bridge,,C,yellow,,,footbridge,,Point(10.027183 53.522603),3.548,http://www.wikidata.org/entity/Q58370246,2.0,,https://de.wikipedia.org/wiki/Beesenlandbr%C3%BCcke,,http://www.wikidata.org/entity/Q1068842,"('53.522603', '10.027183')"
2095,,53.521512,10.028032,Reginenort bridge,,C,yellow,,,footbridge,,Point(10.028032 53.521512),3.681,http://www.wikidata.org/entity/Q58370259,2.0,,https://de.wikipedia.org/wiki/Reginenortbr%C3%BCcke,,http://www.wikidata.org/entity/Q1068842,"('53.521512', '10.028032')"
2097,,53.550014,9.961129,Zum Goldenen Handschuh,,C,yellow,,,kneipe,,Point(9.961129 53.550014),2.611,http://www.wikidata.org/entity/Q58443136,2.0,,https://de.wikipedia.org/wiki/Zum_Goldenen_Handschuh,,http://www.wikidata.org/entity/Q12341378,"('53.550014', '9.961129')"
2098,,53.473412,9.99537,Brücke des 17. Juni,,C,yellow,,,road bridge,,Point(9.99537 53.473412),8.561,http://www.wikidata.org/entity/Q58804215,2.0,,https://de.wikipedia.org/wiki/Br%C3%BCcke_des_17._Juni,,http://www.wikidata.org/entity/Q537127,"('53.473412', '9.99537')"
2100,,53.47345,9.99497,Alte Harburger Elbbrücke,,C,yellow,,,arch bridge,,Point(9.99497 53.47345),8.558,http://www.wikidata.org/entity/Q58808006,2.0,,https://de.wikipedia.org/wiki/Alte_Harburger_Elbbr%C3%BCcke,,http://www.wikidata.org/entity/Q158438,"('53.47345', '9.99497')"
2103,,53.542654,10.002375,Ökumenisches Forum HafenCity,,C,yellow,,,chapel,,Point(10.002375 53.542654),0.862,http://www.wikidata.org/entity/Q59168722,2.0,,https://de.wikipedia.org/wiki/%C3%96kumenische_Kapelle_HafenCity,,http://www.wikidata.org/entity/Q108325,"('53.542654', '10.002375')"
2104,,53.60304,9.94415,Lüttge Garden,,C,yellow,,,garden,,Point(9.94415 53.60304),6.946,http://www.wikidata.org/entity/Q59296754,2.0,,https://de.wikipedia.org/wiki/L%C3%BCttge-Garten,,http://www.wikidata.org/entity/Q1107656,"('53.60304', '9.94415')"
2105,,53.537994,10.013996,Baakenpark,,C,yellow,,,park,,Point(10.013996 53.537994),1.631,http://www.wikidata.org/entity/Q59296758,2.0,,https://de.wikipedia.org/wiki/Baakenpark,,http://www.wikidata.org/entity/Q22698,"('53.537994', '10.013996')"
2106,,53.548033,10.035804,Zweite Ausschläger Brücke,,C,yellow,,,arch bridge,,Point(10.035804 53.548033),2.336,http://www.wikidata.org/entity/Q59296780,2.0,,https://de.wikipedia.org/wiki/Zweite_Ausschl%C3%A4ger_Br%C3%BCcke,,http://www.wikidata.org/entity/Q158438,"('53.548033', '10.035804')"
2108,,53.5255,10.0176,Immanuelkirche,,C,yellow,,,church building,,Point(10.0176 53.5255),2.98,http://www.wikidata.org/entity/Q59660033,2.0,,https://de.wikipedia.org/wiki/Immanuelkirche_(Hamburg-Veddel),,http://www.wikidata.org/entity/Q16970,"('53.5255', '10.0176')"
2109,,53.5475,10.0554,Dankeskirche Hamm-Süd (Hamburg-Hamm),,C,yellow,,,church building,,Point(10.0554 53.5475),3.63,http://www.wikidata.org/entity/Q59689078,2.0,,https://de.wikipedia.org/wiki/Dankeskirche_(Hamburg-Hamm),,http://www.wikidata.org/entity/Q16970,"('53.5475', '10.0554')"
2110,,53.576756,10.025142,Bachstraße,,C,yellow,,,street,,Point(10.025142 53.576756),3.353,http://www.wikidata.org/entity/Q92206717,2.0,,https://de.wikipedia.org/wiki/Bachstra%C3%9Fe_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.576756', '10.025142')"
2111,,53.561477777778,10.055611111111,Hammer Steindamm,,C,yellow,,,street,,Point(10.055611111 53.561477777),3.835,http://www.wikidata.org/entity/Q94521414,2.0,,https://de.wikipedia.org/wiki/Hammer_Steindamm,,http://www.wikidata.org/entity/Q79007,"('53.561477777778', '10.055611111111')"
2112,,53.592825,9.994914,Leinpfadbrücke,,C,yellow,,,road bridge,,Point(9.994914 53.592825),4.739,http://www.wikidata.org/entity/Q94700340,2.0,,https://de.wikipedia.org/wiki/Leinpfadbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.592825', '9.994914')"
2113,,53.55047,9.99718,Dietrich Bonhoeffer-Denkmal,,C,yellow,,,sculpture,,Point(9.99718 53.55047),0.23,http://www.wikidata.org/entity/Q94960832,2.0,,https://de.wikipedia.org/wiki/Dietrich-Bonhoeffer-Denkmal,,http://www.wikidata.org/entity/Q860861,"('53.55047', '9.99718')"
2115,,53.557311111111,10.031997222222,Bürgerweide,,C,yellow,,,street,,Point(10.031997222 53.557311111),2.211,http://www.wikidata.org/entity/Q95730040,2.0,,https://de.wikipedia.org/wiki/B%C3%BCrgerweide_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.557311111111', '10.031997222222')"
2116,,53.5648,9.823,Stadtteilschule Blankenese,,C,yellow,,,secondary school,,Point(9.823 53.5648),11.843,http://www.wikidata.org/entity/Q95996025,2.0,,https://de.wikipedia.org/wiki/Stadtteilschule_Blankenese,,http://www.wikidata.org/entity/Q159334,"('53.5648', '9.823')"
2120,,53.560913888889,9.9223861111111,Max-Brauer-Schule,,C,yellow,,,secondary school,,Point(9.922386111 53.560913888),5.302,http://www.wikidata.org/entity/Q96050916,2.0,,https://de.wikipedia.org/wiki/Max-Brauer-Schule,,http://www.wikidata.org/entity/Q159334,"('53.560913888889', '9.9223861111111')"
2124,,53.579583333333,10.019016666667,Herderstraße,,C,yellow,,,street,,Point(10.019016666 53.579583333),3.47,http://www.wikidata.org/entity/Q96146856,2.0,,https://de.wikipedia.org/wiki/Herderstra%C3%9Fe_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.579583333333', '10.019016666667')"
2125,,53.57193,9.99358,Staatliche Jugendmusikschule Hamburg,,C,yellow,,,music school,,Point(9.99358 53.57193),2.446,http://www.wikidata.org/entity/Q96176846,2.0,,https://de.wikipedia.org/wiki/Staatliche_Jugendmusikschule_Hamburg,,http://www.wikidata.org/entity/Q1021290,"('53.57193', '9.99358')"
2128,,53.570823,10.021005,Averhoffstraße,,C,yellow,,,street,,Point(10.021005 53.570823),2.644,http://www.wikidata.org/entity/Q106604969,2.0,,https://de.wikipedia.org/wiki/Averhoffstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.570823', '10.021005')"
2129,,53.554964,9.981899,Bäckerbreitergang,,C,yellow,,,street,,Point(9.981899 53.554964),1.341,http://www.wikidata.org/entity/Q106604972,2.0,,https://de.wikipedia.org/wiki/B%C3%A4ckerbreitergang,,http://www.wikidata.org/entity/Q79007,"('53.554964', '9.981899')"
2130,,53.59144,10.0073,Barmbeker Straße,,C,yellow,,,street,,Point(10.0073 53.59144),4.591,http://www.wikidata.org/entity/Q106604984,2.0,,https://de.wikipedia.org/wiki/Barmbeker_Stra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.59144', '10.0073')"
2131,,53.6247021,10.0664082,Trauerhaltestelle at Friedhof Ohlsdorf,,C,yellow,,,architectural structure,,Point(10.0664082 53.6247021),9.338,http://www.wikidata.org/entity/Q109231859,2.0,,https://de.wikipedia.org/wiki/Trauerhaltestelle,,http://www.wikidata.org/entity/Q811979,"('53.6247021', '10.0664082')"
2132,,53.526611111111,10.059638888889,Billwerder Bucht,,C,yellow,,,body of water,,Point(10.059638888 53.526611111),4.707,http://www.wikidata.org/entity/Q109676079,2.0,,https://de.wikipedia.org/wiki/Billwerder_Bucht,,http://www.wikidata.org/entity/Q15324,"('53.526611111111', '10.059638888889')"
2133,,53.45769,9.9586,Ensemble Adolf-von-Elm-Hof/Mehringweg,,C,yellow,,,architectural structure,,Point(9.9586 53.45769),10.671,http://www.wikidata.org/entity/Q109719034,2.0,,https://de.wikipedia.org/wiki/Adolf-von-Elm-Hof_(Ei%C3%9Fendorf),,http://www.wikidata.org/entity/Q811979,"('53.45769', '9.9586')"
2135,,53.54956,10.0601,Hansaburg,,C,yellow,,,architectural structure,,Point(10.0601 53.54956),3.928,http://www.wikidata.org/entity/Q109771339,2.0,,https://de.wikipedia.org/wiki/Hansaburg_(Hamburg-Hamm),,http://www.wikidata.org/entity/Q811979,"('53.54956', '10.0601')"
2136,,53.574444444444,10.000833333333,Alsterpark,,C,yellow,,,park,,Point(10.000833333 53.574444444),2.68,http://www.wikidata.org/entity/Q110071974,2.0,,https://de.wikipedia.org/wiki/Alsterpark,,http://www.wikidata.org/entity/Q22698,"('53.574444444444', '10.000833333333')"
2137,,53.60127,10.01821,Überseering 45 (Hamburg),,C,yellow,,,architectural structure,,Point(10.01821 53.60127),5.78,http://www.wikidata.org/entity/Q110551568,2.0,,https://de.wikipedia.org/wiki/%C3%9Cberseering_45,,http://www.wikidata.org/entity/Q811979,"('53.60127', '10.01821')"
2138,,53.544069,9.976325,Jan-Fedder-Promenade,,C,yellow,,,promenade,,Point(9.976325 53.544069),1.752,http://www.wikidata.org/entity/Q110572900,2.0,,https://de.wikipedia.org/wiki/Jan-Fedder-Promenade,,http://www.wikidata.org/entity/Q787113,"('53.544069', '9.976325')"
2139,,53.5676,10.00148,Wasserschutzpolizeikommissariat 2 Außenstelle Alster,,C,yellow,,,architectural structure,,Point(10.00148 53.5676),1.92,http://www.wikidata.org/entity/Q110756688,2.0,,https://de.wikipedia.org/wiki/Wasserrettungszentrum_Au%C3%9Fenalster,,http://www.wikidata.org/entity/Q811979,"('53.5676', '10.00148')"
2140,,53.657394444444,10.088033333333,Poppenbüttler Schleuse,,C,yellow,,,lock,,Point(10.088033333 53.657394444),13.226,http://www.wikidata.org/entity/Q110814006,2.0,,https://de.wikipedia.org/wiki/Poppenb%C3%BCtteler_Schleuse,,http://www.wikidata.org/entity/Q105731,"('53.657394444444', '10.088033333333')"
2141,,53.554152777778,9.9905666666667,"Heine-Haus, Jungfernstieg",,C,yellow,,,architectural structure,,Point(9.990566666 53.554152777),0.79,http://www.wikidata.org/entity/Q110947678,2.0,,https://de.wikipedia.org/wiki/Heine-Haus_(Hamburg-Neustadt),,http://www.wikidata.org/entity/Q811979,"('53.554152777778', '9.9905666666667')"
2143,,53.55554544235,9.9796462080899,Johannes-Brahms-Platz,,C,yellow,,,square,,Point(9.979646208 53.555545442),1.504,http://www.wikidata.org/entity/Q111012405,2.0,,https://de.wikipedia.org/wiki/Johannes-Brahms-Platz,,http://www.wikidata.org/entity/Q174782,"('53.55554544235', '9.9796462080899')"
2145,,53.5505804,10.0120801,Hamburger Genossenschaftsmuseum,,C,yellow,,,museum,,Point(10.0120801 53.5505804),0.755,http://www.wikidata.org/entity/Q19963918,2.0,,https://de.wikipedia.org/wiki/Hamburger_Genossenschaftsmuseum,,http://www.wikidata.org/entity/Q33506,"('53.5505804', '10.0120801')"
2146,,53.548972,9.986,Heiligengeistbrücke,,C,yellow,,,road bridge,,Point(9.986 53.548972),0.98,http://www.wikidata.org/entity/Q19963924,2.0,,https://de.wikipedia.org/wiki/Heiligengeistbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.548972', '9.986')"
2148,,53.547327,10.08254,"Horner Park, Hamburg",,C,yellow,,,park,,Point(10.08254 53.547327),5.42,http://www.wikidata.org/entity/Q19963937,2.0,,https://de.wikipedia.org/wiki/Horner_Park,,http://www.wikidata.org/entity/Q22698,"('53.547327', '10.08254')"
2149,,53.55588,9.98881,Kalkhof,,C,yellow,,,facility,,Point(9.98881 53.55588),0.996,http://www.wikidata.org/entity/Q19963955,2.0,,https://de.wikipedia.org/wiki/Kalkhof_(Hamburg),,http://www.wikidata.org/entity/Q13226383,"('53.55588', '9.98881')"
2150,,53.54533386,9.98070431,Kontorhaus Stubbenhuk,,C,yellow,,,Kontorhaus,,Point(9.98070431 53.54533386),1.431,http://www.wikidata.org/entity/Q19963961,2.0,,https://de.wikipedia.org/wiki/Kontorhaus_Stubbenhuk,,http://www.wikidata.org/entity/Q1783234,"('53.54533386', '9.98070431')"
2151,,53.54199982,10.11060047,Kulturpalast Hamburg,,C,yellow,,,cultural center,,Point(10.11060047 53.54199982),7.323,http://www.wikidata.org/entity/Q19963965,2.0,,https://de.wikipedia.org/wiki/Kulturpalast_Hamburg,,http://www.wikidata.org/entity/Q1329623,"('53.54199982', '10.11060047')"
2152,,53.5549202,9.92768955,Monsun-Theater,,C,yellow,,,theatre building,,Point(9.92768955 53.5549202),4.847,http://www.wikidata.org/entity/Q19964020,2.0,,https://de.wikipedia.org/wiki/Monsun-Theater,,http://www.wikidata.org/entity/Q24354,"('53.5549202', '9.92768955')"
2153,,53.545745,9.931156,Rainvilleterrasse,,C,yellow,,,street,,Point(9.931156 53.545745),4.62,http://www.wikidata.org/entity/Q19964075,2.0,,https://de.wikipedia.org/wiki/Rainvilleterrasse,,http://www.wikidata.org/entity/Q79007,"('53.545745', '9.931156')"
2154,,53.54760742,10.03334522,Schokoladenfabrik Wendenstraße,,C,yellow,,,architectural ensemble,,Point(10.03334522 53.54760742),2.181,http://www.wikidata.org/entity/Q19964124,2.0,,https://de.wikipedia.org/wiki/Schokoladenfabrik_Wendenstra%C3%9Fe,,http://www.wikidata.org/entity/Q1497375,"('53.54760742', '10.03334522')"
2155,,53.556243,10.045323,Thörls Park,,C,yellow,,,park,,Point(10.045323 53.556243),3.023,http://www.wikidata.org/entity/Q19964166,2.0,,https://de.wikipedia.org/wiki/Th%C3%B6rls_Park,,http://www.wikidata.org/entity/Q22698,"('53.556243', '10.045323')"
2157,,53.591894444444,9.9566166666667,Lohbek,,C,yellow,,,watercourse,,Point(9.956616666 53.591894444),5.459,http://www.wikidata.org/entity/Q20108385,2.0,,https://de.wikipedia.org/wiki/Lohbek_(Schillingsbek),,http://www.wikidata.org/entity/Q355304,"('53.591894444444', '9.9566166666667')"
2158,,53.51237,9.98724,Filmburg,,C,yellow,,,movie theater,,Point(9.98724 53.51237),4.314,http://www.wikidata.org/entity/Q20170848,2.0,,https://de.wikipedia.org/wiki/Filmburg_(Hamburg),,http://www.wikidata.org/entity/Q41253,"('53.51237', '9.98724')"
2159,,53.599444444444,9.98,Garten de l’Aigle,,C,yellow,,,natural monument in Germany,,Point(9.98 53.599444444),5.627,http://www.wikidata.org/entity/Q20170875,2.0,,https://de.wikipedia.org/wiki/Garten_de_l%E2%80%99Aigle,,http://www.wikidata.org/entity/Q21573182,"('53.599444444444', '9.98')"
2161,,53.46343,9.98113,Lämmertwiete,,C,yellow,,,street,,Point(9.98113 53.46343),9.749,http://www.wikidata.org/entity/Q20184481,2.0,,https://de.wikipedia.org/wiki/L%C3%A4mmertwiete,,http://www.wikidata.org/entity/Q79007,"('53.46343', '9.98113')"
2162,,53.471297,9.830523,Fischbek,,C,yellow,,,municipality in Germany,,Point(9.830523 53.471297),14.276,http://www.wikidata.org/entity/Q20615586,2.0,,https://de.wikipedia.org/wiki/Fischbek_(Hamburg),,http://www.wikidata.org/entity/Q262166,"('53.471297', '9.830523')"
2164,,53.543333333333,9.9919444444444,Speicherstadt and Kontorhaus District with Chilehaus,,C,yellow,,,old town,,Point(9.991944444 53.543333333),0.969,http://www.wikidata.org/entity/Q20644172,2.0,,https://de.wikipedia.org/wiki/Speicherstadt_und_Kontorhausviertel_mit_Chilehaus,,http://www.wikidata.org/entity/Q676050,"('53.543333333333', '9.9919444444444')"
2165,,53.64416667,10.05205556,Christophorus-Kirche,,C,yellow,,,church building,,Point(10.05205556 53.64416667),10.97,http://www.wikidata.org/entity/Q20754121,2.0,,https://de.wikipedia.org/wiki/Christophorus-Kirche_(Hamburg-Hummelsb%C3%BCttel),,http://www.wikidata.org/entity/Q16970,"('53.64416667', '10.05205556')"
2166,,53.5737114,10.07909298,Terrassenhäuser in der Hamburger Josephstraße,,C,yellow,,,architectural ensemble,,Point(10.07909298 53.5737114),5.795,http://www.wikidata.org/entity/Q20754446,2.0,,https://de.wikipedia.org/wiki/Terrassenh%C3%A4user_in_der_Hamburger_Josephstra%C3%9Fe,,http://www.wikidata.org/entity/Q1497375,"('53.5737114', '10.07909298')"
2167,,53.609773,10.190869,Herrenhaus Höltigbaum,,C,yellow,,,villa,,Point(10.190869 53.609773),14.189,http://www.wikidata.org/entity/Q21035551,2.0,,https://de.wikipedia.org/wiki/Gut_H%C3%B6ltigbaum,,http://www.wikidata.org/entity/Q3950,"('53.609773', '10.190869')"
2168,,53.572542,10.04767,Versöhnungskirche,,C,yellow,,,church building,,Point(10.04767 53.572542),3.967,http://www.wikidata.org/entity/Q62665920,2.0,,https://de.wikipedia.org/wiki/Vers%C3%B6hnungskirche_(Hamburg-Eilbek),,http://www.wikidata.org/entity/Q16970,"('53.572542', '10.04767')"
2169,,53.463055555556,9.985,Channel Tower,,C,yellow,,,office building,,Point(9.985 53.463055555),9.76,http://www.wikidata.org/entity/Q62998711,2.0,,https://de.wikipedia.org/wiki/Channel_Tower,,http://www.wikidata.org/entity/Q1021645,"('53.463055555556', '9.985')"
2171,,53.651392,10.067838,Philemon-Kirche,,C,yellow,,,church building,,Point(10.067838 53.651392),12.079,http://www.wikidata.org/entity/Q62998758,2.0,,https://de.wikipedia.org/wiki/Philemon-Kirche,,http://www.wikidata.org/entity/Q16970,"('53.651392', '10.067838')"
2172,,53.558766666667,9.9656944444444,Beckstraße,,C,yellow,,,street,,Point(9.965694444 53.558766666),2.492,http://www.wikidata.org/entity/Q63092260,2.0,,https://de.wikipedia.org/wiki/Beckstra%C3%9Fe_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.558766666667', '9.9656944444444')"
2173,,53.57147,9.97265,Emilie-Wüstenfeld-Gymnasium,,C,yellow,,,gymnasium,,Point(9.97265 53.57147),2.99,http://www.wikidata.org/entity/Q63098932,2.0,,https://de.wikipedia.org/wiki/Emilie-W%C3%BCstenfeld-Gymnasium,,http://www.wikidata.org/entity/Q55043,"('53.57147', '9.97265')"
2174,,53.554444444444,9.8766666666667,Gymnasium Hochrad,,C,yellow,,,gymnasium,,Point(9.876666666 53.554444444),8.203,http://www.wikidata.org/entity/Q63183783,2.0,,https://de.wikipedia.org/wiki/Gymnasium_Hochrad,,http://www.wikidata.org/entity/Q1542966,"('53.554444444444', '9.8766666666667')"
2175,,53.581947,9.982896,Isestraße,,C,yellow,,,street,,Point(9.982896 53.581947),3.705,http://www.wikidata.org/entity/Q63196749,2.0,,https://de.wikipedia.org/wiki/Isestra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.581947', '9.982896')"
2176,,53.522638888889,9.9294944444444,Rugenberger Hafen,,C,yellow,,,harbor basin,,Point(9.929494444 53.522638888),5.621,http://www.wikidata.org/entity/Q63349276,2.0,,https://de.wikipedia.org/wiki/Rugenberger_Hafen,,http://www.wikidata.org/entity/Q1414773,"('53.522638888889', '9.9294944444444')"
2177,,53.546538888889,9.9766305555556,Finnish Seamen's Mission Hamburg,,C,yellow,,,Finnish Seamen's Mission,,Point(9.976630555 53.546538888),1.642,http://www.wikidata.org/entity/Q63349428,2.0,,https://de.wikipedia.org/wiki/Finnische_Seemannskirche,,http://www.wikidata.org/entity/Q5450814,"('53.546538888889', '9.9766305555556')"
2179,,53.52175,10.02227,Müggenburger Zollhafen,,C,yellow,,,harbor basin,,Point(10.02227 53.52175),3.485,http://www.wikidata.org/entity/Q63349677,2.0,,https://de.wikipedia.org/wiki/M%C3%BCggenburger_Zollhafen,,http://www.wikidata.org/entity/Q1414773,"('53.52175', '10.02227')"
2180,,53.544546,9.945525,Seemannskirche St. Clemens,,C,yellow,,,church building,,Point(9.945525 53.544546),3.699,http://www.wikidata.org/entity/Q63373189,2.0,,https://de.wikipedia.org/wiki/Seemannskirche_St._Clemens,,http://www.wikidata.org/entity/Q16970,"('53.544546', '9.945525')"
2181,,53.57417,9.94223,Schule Rellinger Straße,,C,yellow,,,primary school,,Point(9.94223 53.57417),4.681,http://www.wikidata.org/entity/Q63425818,2.0,,https://de.wikipedia.org/wiki/Schule_Rellinger_Stra%C3%9Fe,,http://www.wikidata.org/entity/Q9842,"('53.57417', '9.94223')"
2182,,53.54041,10.02488,Brandshofer Schleuse,,C,yellow,,,lock,,Point(10.02488 53.54041),1.944,http://www.wikidata.org/entity/Q63562647,2.0,,https://de.wikipedia.org/wiki/Brandshofer_Schleuse,,http://www.wikidata.org/entity/Q105731,"('53.54041', '10.02488')"
2183,,53.602861111111,10.020388888889,New-York-Ring 6 und 6a,,C,yellow,,,architectural structure,,Point(10.020388888 53.602861111),5.983,http://www.wikidata.org/entity/Q64080330,2.0,,https://de.wikipedia.org/wiki/Edeka-Geb%C3%A4ude,,http://www.wikidata.org/entity/Q811979,"('53.602861111111', '10.020388888889')"
2184,,53.548336111111,9.9803777777778,Seemannsheim Hamburg-Krayenkamp,,C,yellow,,,seafarers' mission,,Point(9.980377777 53.548336111),1.358,http://www.wikidata.org/entity/Q64404345,2.0,,https://de.wikipedia.org/wiki/Deutsche_Seemannsmission_in_Hamburg,,http://www.wikidata.org/entity/Q19707026,"('53.548336111111', '9.9803777777778')"
2185,,53.561667,9.921944,Paul-Gerhardt-Kirche,,C,yellow,,,church building,,Point(9.921944 53.561667),5.349,http://www.wikidata.org/entity/Q64577227,2.0,,https://de.wikipedia.org/wiki/Paul-Gerhardt-Kirche_(Hamburg-Bahrenfeld),,http://www.wikidata.org/entity/Q16970,"('53.561667', '9.921944')"
