,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
178,,39.648,-104.86,Cherry Creek Dam,,C,yellow,,,dam,,Point(-104.85525 39.65138),14.778,http://www.wikidata.org/entity/Q5092322,3.0,,,https://en.wikipedia.org/wiki/Cherry_Creek_Dam,http://www.wikidata.org/entity/Q12323,"('39.648', '-104.86')"
182,,39.7394,-104.989,Civic Center Park,,C,yellow,,,park,,Point(-104.989 39.7394),0.354,http://www.wikidata.org/entity/Q5124271,3.0,,,https://en.wikipedia.org/wiki/Denver_Civic_Center,http://www.wikidata.org/entity/Q22698,"('39.7394', '-104.989')"
183,,39.6615,-105.028,Colorado Heights University,,C,yellow,,,private not-for-profit educational institution,,Point(-105.028 39.6615),9.398,http://www.wikidata.org/entity/Q5148817,3.0,,,https://en.wikipedia.org/wiki/Colorado_Heights_University,http://www.wikidata.org/entity/Q23002054,"('39.6615', '-105.028')"
184,,39.741,-105.003,Community College of Denver,,C,yellow,,,public educational institution of the United States,,Point(-105.003 39.741),1.563,http://www.wikidata.org/entity/Q5154691,3.0,,,https://en.wikipedia.org/wiki/Community_College_of_Denver,http://www.wikidata.org/entity/Q23002039,"('39.741', '-105.003')"
185,,39.744444,-104.9975,Denver Auditorium Arena,,C,yellow,,,arena,,Point(-104.9975 39.744444),1.226,http://www.wikidata.org/entity/Q5259672,3.0,,,https://en.wikipedia.org/wiki/Denver_Auditorium_Arena,http://www.wikidata.org/entity/Q641226,"('39.744444', '-104.9975')"
186,,39.7791279,-104.9707305,Denver Coliseum,,C,yellow,,,sports venue,,Point(-104.9707305 39.7791279),4.597,http://www.wikidata.org/entity/Q5259698,3.0,,,https://en.wikipedia.org/wiki/Denver_Coliseum,http://www.wikidata.org/entity/Q1076486,"('39.7791279', '-104.9707305')"
187,,39.7196,-105.121,Denver Federal Center,,C,yellow,,,campus,,Point(-105.121 39.7196),11.845,http://www.wikidata.org/entity/Q5259722,3.0,,,https://en.wikipedia.org/wiki/Denver_Federal_Center,http://www.wikidata.org/entity/Q209465,"('39.7196', '-105.121')"
191,,39.745,-104.99111111111,Dominion Plaza,,C,yellow,,,skyscraper,,Point(-104.991111111 39.745),0.834,http://www.wikidata.org/entity/Q5291065,3.0,,,https://en.wikipedia.org/wiki/Dominion_Plaza,http://www.wikidata.org/entity/Q11303,"('39.745', '-104.99111111111')"
193,,39.7459,-104.993,Downtown,,C,yellow,,,central business district,,Point(-104.993 39.7459),1.016,http://www.wikidata.org/entity/Q5303415,3.0,,,https://en.wikipedia.org/wiki/Downtown_Denver,http://www.wikidata.org/entity/Q738570,"('39.7459', '-104.993')"
194,,39.768333,-105.046111,Elitch Theatre,,C,yellow,,,theatre building,,Point(-105.046111 39.768333),6.155,http://www.wikidata.org/entity/Q5361887,3.0,,,https://en.wikipedia.org/wiki/Elitch_Theatre,http://www.wikidata.org/entity/Q24354,"('39.768333', '-105.046111')"
196,,39.676666666667,-104.96305555556,Evans Memorial Chapel,,C,yellow,,,chapel,,Point(-104.963055555 39.676666666),7.203,http://www.wikidata.org/entity/Q5415935,3.0,,,https://en.wikipedia.org/wiki/Evans_Memorial_Chapel,http://www.wikidata.org/entity/Q108325,"('39.676666666667', '-104.96305555556')"
197,,39.7053,-104.897,Fairmount Cemetery,,C,yellow,,,cemetery,,Point(-104.897 39.7053),8.408,http://www.wikidata.org/entity/Q5430638,3.0,,,https://en.wikipedia.org/wiki/Fairmount_Cemetery_(Denver),http://www.wikidata.org/entity/Q39614,"('39.7053', '-104.897')"
198,,39.7053,-104.893,Fairmount Mausoleum,,C,yellow,,,mausoleum,,Point(-104.893 39.7053),8.715,http://www.wikidata.org/entity/Q5430649,3.0,,,https://en.wikipedia.org/wiki/Fairmount_Mausoleum_(Denver),http://www.wikidata.org/entity/Q162875,"('39.7053', '-104.893')"
199,,39.6417,-105.105,"Federal Correctional Institution, Englewood",,C,yellow,,,United States federal prison,,Point(-105.105 39.6417),14.942,http://www.wikidata.org/entity/Q5440113,3.0,,,"https://en.wikipedia.org/wiki/Federal_Correctional_Institution,_Englewood",http://www.wikidata.org/entity/Q61016951,"('39.6417', '-105.105')"
200,,39.74038,-104.97724,Fillmore Auditorium,,C,yellow,,,sports venue,,Point(-104.97724 39.74038),0.664,http://www.wikidata.org/entity/Q5448849,3.0,,,https://en.wikipedia.org/wiki/Fillmore_Auditorium_(Denver),http://www.wikidata.org/entity/Q1076486,"('39.74038', '-104.97724')"
201,,39.645155555556,-105.04122777778,Fort Logan National Cemetery,,C,yellow,,,military cemetery,,Point(-105.041227777 39.645155555),11.519,http://www.wikidata.org/entity/Q5471539,3.0,,,https://en.wikipedia.org/wiki/Fort_Logan_National_Cemetery,http://www.wikidata.org/entity/Q1241568,"('39.645155555556', '-105.04122777778')"
203,,39.7499,-104.992,Granite Tower,,C,yellow,,,skyscraper,,Point(-104.992 39.7499),1.334,http://www.wikidata.org/entity/Q5595938,3.0,,,https://en.wikipedia.org/wiki/Granite_Tower_(Denver),http://www.wikidata.org/entity/Q11303,"('39.7499', '-104.992')"
205,,39.778333333333,-105.05944444444,Lakeside Amusement Park,,C,yellow,,,amusement park,,Point(-105.059444444 39.778333333),7.716,http://www.wikidata.org/entity/Q6479071,3.0,,,https://en.wikipedia.org/wiki/Lakeside_Amusement_Park,http://www.wikidata.org/entity/Q194195,"('39.778333333333', '-105.05944444444')"
206,,39.708926238422,-105.08513692699,Lakewood Cultural Center,,C,yellow,,,cultural center,,Point(-105.085136926 39.708926238),9.214,http://www.wikidata.org/entity/Q6479388,3.0,,,https://en.wikipedia.org/wiki/Lakewood_Cultural_Center,http://www.wikidata.org/entity/Q1329623,"('39.708926238422', '-105.08513692699')"
214,,39.66,-105.003,Little Dry Creek,,C,yellow,,,river,,Point(-105.003 39.66),8.946,http://www.wikidata.org/entity/Q6649857,3.0,,,"https://en.wikipedia.org/wiki/Little_Dry_Creek_(Arapahoe_County,_Colorado)",http://www.wikidata.org/entity/Q4022,"('39.66', '-105.003')"
215,,39.72305556,-104.8919444,Lowry Air Force Base,,C,yellow,,,air base,,Point(-104.8919444 39.72305556),8.147,http://www.wikidata.org/entity/Q6694148,3.0,,,https://en.wikipedia.org/wiki/Lowry_Air_Force_Base,http://www.wikidata.org/entity/Q695850,"('39.72305556', '-104.8919444')"
216,,39.744444,-104.990278,Masonic Temple Building,,C,yellow,,,masonic temple,,Point(-104.990278 39.744444),0.741,http://www.wikidata.org/entity/Q6783777,3.0,,,"https://en.wikipedia.org/wiki/Masonic_Temple_Building_(Denver,_Colorado)",http://www.wikidata.org/entity/Q1454583,"('39.744444', '-104.990278')"
217,,39.737222,-104.980278,Molly Brown House,,C,yellow,,,house,,Point(-104.980278 39.737222),0.451,http://www.wikidata.org/entity/Q6896531,3.0,,,https://en.wikipedia.org/wiki/Molly_Brown_House,http://www.wikidata.org/entity/Q3947,"('39.737222', '-104.980278')"
219,,39.794167,-104.959167,Riverside Cemetery,,C,yellow,,,historic district,,Point(-104.959167 39.794167),6.491,http://www.wikidata.org/entity/Q7338437,3.0,,,https://en.wikipedia.org/wiki/Riverside_Cemetery_(Denver),http://www.wikidata.org/entity/Q15243209,"('39.794167', '-104.959167')"
221,,39.743611,-105.07,Rocky Mountain College of Art and Design,,C,yellow,,,art academy,,Point(-105.07 39.743611),7.295,http://www.wikidata.org/entity/Q7355881,3.0,,,https://en.wikipedia.org/wiki/Rocky_Mountain_College_of_Art_and_Design,http://www.wikidata.org/entity/Q383092,"('39.743611', '-105.07')"
224,,39.6928,-104.948,Saint John Vianney Theological Seminary,,C,yellow,,,Catholic seminary,,Point(-104.948 39.6928),6.05,http://www.wikidata.org/entity/Q7401474,3.0,,,https://en.wikipedia.org/wiki/Saint_John_Vianney_Seminary_(Denver),http://www.wikidata.org/entity/Q14911880,"('39.6928', '-104.948')"
226,,39.6923,-104.966,South High School,,C,yellow,,,high school,,Point(-104.966 39.6923),5.462,http://www.wikidata.org/entity/Q7567459,3.0,,,"https://en.wikipedia.org/wiki/South_High_School_(Denver,_Colorado)",http://www.wikidata.org/entity/Q9826,"('39.6923', '-104.966')"
227,,39.758889,-105.025278,St. Dominic's Church,,C,yellow,,,church building,,Point(-105.025278 39.758889),4.088,http://www.wikidata.org/entity/Q7587751,3.0,,,https://en.wikipedia.org/wiki/St._Dominic%27s_Church_(Denver),http://www.wikidata.org/entity/Q16970,"('39.758889', '-105.025278')"
228,,39.726111,-104.995556,St. Joseph's Roman Catholic Church of Denver,,C,yellow,,,church building,,Point(-104.995556 39.726111),1.722,http://www.wikidata.org/entity/Q7589219,3.0,,,https://en.wikipedia.org/wiki/St._Joseph%27s_Roman_Catholic_Church_(Denver),http://www.wikidata.org/entity/Q16970,"('39.726111', '-104.995556')"
229,,39.741389,-104.979722,Temple Emanuel,,C,yellow,,,synagogue,,Point(-104.979722 39.741389),0.5,http://www.wikidata.org/entity/Q7698532,3.0,,,"https://en.wikipedia.org/wiki/Temple_Emanuel_(Pearl_Street,_Denver)",http://www.wikidata.org/entity/Q34627,"('39.741389', '-104.979722')"
230,,39.7356,-104.986,The Art Institute of Colorado,,C,yellow,,,art academy,,Point(-104.986 39.7356),0.416,http://www.wikidata.org/entity/Q7714374,3.0,,,https://en.wikipedia.org/wiki/Art_Institute_of_Colorado,http://www.wikidata.org/entity/Q383092,"('39.7356', '-104.986')"
233,,39.746111111111,-104.99138888889,United Western Financial Center,,C,yellow,,,skyscraper,,Point(-104.991388888 39.746111111),0.946,http://www.wikidata.org/entity/Q7893648,3.0,,,https://en.wikipedia.org/wiki/United_Western_Financial_Center,http://www.wikidata.org/entity/Q11303,"('39.746111111111', '-104.99138888889')"
234,,39.74503692,-104.83753502,University of Colorado School of Medicine,,C,yellow,,,medical school,,Point(-104.83753502 39.74503692),12.613,http://www.wikidata.org/entity/Q7895287,3.0,,,https://en.wikipedia.org/wiki/University_of_Colorado_School_of_Medicine,http://www.wikidata.org/entity/Q494230,"('39.74503692', '-104.83753502')"
235,,39.7211877808,-104.89544312699,Wings Over the Rockies Air and Space Museum,,C,yellow,,,nonprofit organization,,Point(-104.895443126 39.72118778),7.905,http://www.wikidata.org/entity/Q8025276,3.0,,,https://en.wikipedia.org/wiki/Wings_Over_the_Rockies_Air_and_Space_Museum,http://www.wikidata.org/entity/Q163740,"('39.7211877808', '-104.89544312699')"
247,,39.744419,-104.990208,Paramount Theatre,,C,yellow,,,movie theater,,Point(-104.990208 39.744419),0.736,http://www.wikidata.org/entity/Q12065284,3.0,,,https://en.wikipedia.org/wiki/Paramount_Theatre_(Denver),http://www.wikidata.org/entity/Q41253,"('39.744419', '-104.990208')"
248,,39.65,-105.014,Bear Creek,,C,yellow,,,river,,Point(-105.01359 39.64999),10.223,http://www.wikidata.org/entity/Q14684299,3.0,,,https://en.wikipedia.org/wiki/Bear_Creek_(Colorado),http://www.wikidata.org/entity/Q4022,"('39.65', '-105.014')"
252,,39.7469,-104.991,Johns Manville Plaza,,C,yellow,,,skyscraper,,Point(-104.991 39.7469),1.001,http://www.wikidata.org/entity/Q14684660,3.0,,,https://en.wikipedia.org/wiki/Johns_Manville_Plaza,http://www.wikidata.org/entity/Q11303,"('39.7469', '-104.991')"
253,,39.681466,-104.96327883,University of Denver Soccer Stadium,,C,yellow,,,association football venue,,Point(-104.96327883 39.681466),6.684,http://www.wikidata.org/entity/Q15206564,3.0,,,https://en.wikipedia.org/wiki/CIBER_Field_at_the_University_of_Denver_Soccer_Stadium,http://www.wikidata.org/entity/Q1154710,"('39.681466', '-104.96327883')"
254,,39.7092,-104.9823,International Church of Cannabis,,C,yellow,,,church building,,Point(-104.9823 39.7092),3.347,http://www.wikidata.org/entity/Q30314653,3.0,,,https://en.wikipedia.org/wiki/International_Church_of_Cannabis,http://www.wikidata.org/entity/Q16970,"('39.7092', '-104.9823')"
255,,39.740303,-104.987709,Pioneer Fountain,,C,yellow,,,statue,,Point(-104.987709 39.740303),0.271,http://www.wikidata.org/entity/Q85793411,3.0,,,https://en.wikipedia.org/wiki/Pioneer_Fountain,http://www.wikidata.org/entity/Q179700,"('39.740303', '-104.987709')"
257,,39.736111111111,-104.98972222222,Clyfford Still Museum,,C,yellow,,,art museum,,Point(-104.98951275 39.73697943),0.47,http://www.wikidata.org/entity/Q95984747,3.0,,,https://en.wikipedia.org/wiki/The_Clyfford_Still_Museum,http://www.wikidata.org/entity/Q207694,"('39.736111111111', '-104.98972222222')"
275,,39.7464,-105.014,Twister II,,C,yellow,,,wooden roller coaster,,Point(-105.014 39.7464),2.615,http://www.wikidata.org/entity/Q1432851,3.0,,https://de.wikipedia.org/wiki/Twister_II,https://en.wikipedia.org/wiki/Twister_III:_Storm_Chaser,http://www.wikidata.org/entity/Q973560,"('39.7464', '-105.014')"
277,,39.6558,-105.075,KDMT,,C,yellow,,,radio station,,Point(-105.075 39.6558),12.064,http://www.wikidata.org/entity/Q6327719,3.0,,https://de.wikipedia.org/wiki/KDMT,https://en.wikipedia.org/wiki/KDMT_(AM),http://www.wikidata.org/entity/Q14350,"('39.6558', '-105.075')"
278,,39.7381,-104.987,Colorado Supreme Court,,C,yellow,,,supreme court,,Point(-104.987 39.7381),0.222,http://www.wikidata.org/entity/Q5148967,3.0,,https://de.wikipedia.org/wiki/Colorado_Supreme_Court,https://en.wikipedia.org/wiki/Colorado_Supreme_Court,http://www.wikidata.org/entity/Q190752,"('39.7381', '-104.987')"
280,,39.743032573392,-104.98444543078,Central Presbyterian Church,,C,yellow,,,church building,,Point(-104.98444543 39.743032573),0.424,http://www.wikidata.org/entity/Q5061699,3.0,,https://de.wikipedia.org/wiki/Central_Presbyterian_Church_(Denver),"https://en.wikipedia.org/wiki/Central_Presbyterian_Church_(Denver,_Colorado)",http://www.wikidata.org/entity/Q16970,"('39.743032573392', '-104.98444543078')"
281,,39.758056,-105.094722,Tower of Memories,,C,yellow,,,mausoleum,,Point(-105.094722 39.758056),9.622,http://www.wikidata.org/entity/Q7829777,3.0,,https://de.wikipedia.org/wiki/Tower_of_Memories,https://en.wikipedia.org/wiki/Tower_of_Memories,http://www.wikidata.org/entity/Q162875,"('39.758056', '-105.094722')"
282,,39.613333,-105.016389,Town Hall Arts Center,,C,yellow,,,arts center,,Point(-105.016389 39.613333),14.257,http://www.wikidata.org/entity/Q7829962,3.0,,https://de.wikipedia.org/wiki/Town_Hall_Arts_Center,https://en.wikipedia.org/wiki/Town_Hall_Arts_Center,http://www.wikidata.org/entity/Q2190251,"('39.613333', '-105.016389')"
283,,39.745278,-104.986389,Trinity United Methodist Church,,C,yellow,,,Protestant church building,,Point(-104.986389 39.745278),0.684,http://www.wikidata.org/entity/Q7842995,3.0,,https://de.wikipedia.org/wiki/Trinity_United_Methodist_Church_(Denver),https://en.wikipedia.org/wiki/Trinity_United_Methodist_Church_(Denver),http://www.wikidata.org/entity/Q56242063,"('39.745278', '-104.986389')"
284,,39.748877777778,-105.04748333333,Sloan Lake,,C,yellow,,,lake,,Point(-105.047483333 39.748877777),5.46,http://www.wikidata.org/entity/Q7352210,3.0,,https://de.wikipedia.org/wiki/Sloan_Lake_(Colorado),https://en.wikipedia.org/wiki/Sloan_Lake_(Colorado),http://www.wikidata.org/entity/Q23397,"('39.748877777778', '-105.04748333333')"
285,,39.8433,-104.954,KLZ,,C,yellow,,,radio station,,Point(-104.954 39.8433),11.867,http://www.wikidata.org/entity/Q14684757,3.0,,https://de.wikipedia.org/wiki/KLZ_(H%C3%B6rfunksender),https://en.wikipedia.org/wiki/KLZ,http://www.wikidata.org/entity/Q14350,"('39.8433', '-104.954')"
286,,39.7471,-105.114,Jefferson County Public Library,,C,yellow,,,public library,,Point(-105.114 39.7471),11.075,http://www.wikidata.org/entity/Q609974,2.0,,,https://en.wikipedia.org/wiki/Jefferson_County_Public_Library,http://www.wikidata.org/entity/Q28564,"('39.7471', '-105.114')"
288,,39.7536,-105.0,LoDo,,C,yellow,,,historic district,,Point(-105.0 39.7536),2.056,http://www.wikidata.org/entity/Q2369973,2.0,,,"https://en.wikipedia.org/wiki/LoDo,_Denver",http://www.wikidata.org/entity/Q15243209,"('39.7536', '-105.0')"
291,,39.6765,-104.997,Grant-Frontier Park,,C,yellow,,,park,,Point(-104.997 39.6765),7.052,http://www.wikidata.org/entity/Q3115377,2.0,,,https://en.wikipedia.org/wiki/Grant-Frontier_Park,http://www.wikidata.org/entity/Q22698,"('39.6765', '-104.997')"
292,,39.7714,-104.993,Regency Student Housing,,C,yellow,,,student housing,,Point(-104.993 39.7714),3.643,http://www.wikidata.org/entity/Q3931685,2.0,,,https://en.wikipedia.org/wiki/Regency_Student_Housing,http://www.wikidata.org/entity/Q30301498,"('39.7714', '-104.993')"
293,,39.731924,-105.005605,10th/Osage,,C,yellow,,,tram stop,,Point(-105.005605 39.731924),1.951,http://www.wikidata.org/entity/Q4546966,2.0,,,https://en.wikipedia.org/wiki/10th_%26_Osage_station,http://www.wikidata.org/entity/Q2175765,"('39.731924', '-105.005605')"
295,,39.7497,-104.9944,1125 17th Street,,C,yellow,,,skyscraper,,Point(-104.9944 39.7497),1.421,http://www.wikidata.org/entity/Q4547364,2.0,,,https://en.wikipedia.org/wiki/1125_17th_Street,http://www.wikidata.org/entity/Q11303,"('39.7497', '-104.9944')"
296,,39.743888888889,-104.98972222222,1600 Glenarm Place,,C,yellow,,,skyscraper,,Point(-104.989722222 39.743888888),0.664,http://www.wikidata.org/entity/Q4551087,2.0,,,https://en.wikipedia.org/wiki/1600_Glenarm_Place,http://www.wikidata.org/entity/Q11303,"('39.743888888889', '-104.98972222222')"
298,,39.7422,-104.987,1600 Broadway,,C,yellow,,,skyscraper,,Point(-104.987 39.7422),0.377,http://www.wikidata.org/entity/Q4551089,2.0,,,https://en.wikipedia.org/wiki/1600_Broadway,http://www.wikidata.org/entity/Q11303,"('39.7422', '-104.987')"
299,,39.74685,-104.98994,18th/California,,C,yellow,,,tram stop,,Point(-104.98994 39.74685),0.951,http://www.wikidata.org/entity/Q4557546,2.0,,,https://en.wikipedia.org/wiki/18th_%26_California_and_18th_%26_Stout_stations,http://www.wikidata.org/entity/Q2175765,"('39.74685', '-104.98994')"
306,,39.74666667,-105.00638889,2004 Centrix Financial Grand Prix of Denver,,C,yellow,,,Grand Prix of Denver,,Point(-105.00638889 39.74666667),2.017,http://www.wikidata.org/entity/Q4602619,2.0,,,https://en.wikipedia.org/wiki/2004_Centrix_Financial_Grand_Prix_of_Denver,http://www.wikidata.org/entity/Q689010,"('39.74666667', '-105.00638889')"
308,,39.755234,-104.977372,27th/Welton,,C,yellow,,,tram stop,,Point(-104.977372 39.755234),1.891,http://www.wikidata.org/entity/Q4632564,2.0,,,https://en.wikipedia.org/wiki/27th_%26_Welton_station,http://www.wikidata.org/entity/Q2175765,"('39.755234', '-104.977372')"
310,,39.76717,-104.96998,Annunciation Church,,C,yellow,,,church building,,Point(-104.96998 39.76717),3.356,http://www.wikidata.org/entity/Q4769764,2.0,,,https://en.wikipedia.org/wiki/Annunciation_Roman_Catholic_Church_(Denver),http://www.wikidata.org/entity/Q16970,"('39.76717', '-104.96998')"
311,,39.745308648004,-104.98799955767,American Museum of Western Art – The Anschutz Collection,,C,yellow,,,museum,,Point(-104.987999557 39.745308648),0.727,http://www.wikidata.org/entity/Q4770539,2.0,,,https://en.wikipedia.org/wiki/American_Museum_of_Western_Art_%E2%80%93_The_Anschutz_Collection,http://www.wikidata.org/entity/Q33506,"('39.745308648004', '-104.98799955767')"
315,,39.6084,-105.02,Arapahoe Community College,,C,yellow,,,community college,,Point(-105.018906923 39.608986222),14.773,http://www.wikidata.org/entity/Q4784195,2.0,,,https://en.wikipedia.org/wiki/Arapahoe_Community_College,http://www.wikidata.org/entity/Q1336920,"('39.6084', '-105.02')"
327,,39.8233,-105.084,Arvada Center for the Arts and Humanities,,C,yellow,,,performing arts center,,Point(-105.084 39.8233),12.615,http://www.wikidata.org/entity/Q4802342,2.0,,,https://en.wikipedia.org/wiki/Arvada_Center_for_the_Arts_and_Humanities,http://www.wikidata.org/entity/Q3469910,"('39.8233', '-105.084')"
329,,39.798333,-105.080833,Arvada Flour Mill,,C,yellow,,,mill,,Point(-105.080833 39.798333),10.51,http://www.wikidata.org/entity/Q4802347,2.0,,,https://en.wikipedia.org/wiki/Arvada_Flour_Mill,http://www.wikidata.org/entity/Q44494,"('39.798333', '-105.080833')"
330,,39.810555555556,-105.12611111111,Arvada West High School,,C,yellow,,,high school,,Point(-105.126111111 39.810555555),14.442,http://www.wikidata.org/entity/Q4802350,2.0,,,https://en.wikipedia.org/wiki/Arvada_West_High_School,http://www.wikidata.org/entity/Q9826,"('39.810555555556', '-105.12611111111')"
331,,39.704,-104.941,Aspen University,,C,yellow,,,private for-profit educational institution,,Point(-104.941 39.704),5.424,http://www.wikidata.org/entity/Q4807851,2.0,,,https://en.wikipedia.org/wiki/Aspen_University,http://www.wikidata.org/entity/Q23002052,"('39.704', '-104.941')"
