,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
2381,,41.081306,29.036267,Hünkar,,C,yellow,,,tourist attraction,,Point(29.036267 41.081306),9.75,http://www.wikidata.org/entity/Q5964936,2.0,,,https://en.wikipedia.org/wiki/H%C3%BCnkar_(restaurant),http://www.wikidata.org/entity/Q570116,"('41.081306', '29.036267')"
2403,,41.078,28.875,Metris Prison,,C,yellow,,,military prison,,Point(28.875 41.078),11.618,http://www.wikidata.org/entity/Q6020588,2.0,,,https://en.wikipedia.org/wiki/Metris_Prison,http://www.wikidata.org/entity/Q683992,"('41.078', '28.875')"
2431,,40.97666667,29.08277778,Ziverbey Villa,,C,yellow,,,pavilion,,Point(29.08277778 40.97666667),9.561,http://www.wikidata.org/entity/Q6026726,2.0,,,https://en.wikipedia.org/wiki/Ziverbey_Villa,http://www.wikidata.org/entity/Q276173,"('40.97666667', '29.08277778')"
2470,,41.035277777778,28.980277777778,Hacı Abdullah Restaurant,,C,yellow,,,shop,,Point(28.980277777 41.035277777),3.234,http://www.wikidata.org/entity/Q6037571,2.0,,,https://en.wikipedia.org/wiki/Hac%C4%B1_Abdullah_Restaurant,http://www.wikidata.org/entity/Q213441,"('41.035277777778', '28.980277777778')"
2601,,41.016099,28.932831,Istanbul Faculty of Medicine,,C,yellow,,,medical school,,Point(28.932831 41.016099),3.769,http://www.wikidata.org/entity/Q6065437,2.0,,,https://en.wikipedia.org/wiki/Istanbul_Faculty_of_Medicine,http://www.wikidata.org/entity/Q494230,"('41.016099', '28.932831')"
2665,,41.069166666667,29.012222222222,Istanbul Bilim University,,C,yellow,,,private university,,Point(29.012222222 41.069166666),7.618,http://www.wikidata.org/entity/Q6088590,2.0,,,https://en.wikipedia.org/wiki/Demiro%C4%9Flu_Bilim_University,http://www.wikidata.org/entity/Q902104,"('41.069166666667', '29.012222222222')"
2666,,40.99111111,28.83166667,Istanbul Kültür University,,C,yellow,,,private university,,Point(28.83166667 40.99111111),12.22,http://www.wikidata.org/entity/Q6088633,2.0,,,https://en.wikipedia.org/wiki/Istanbul_K%C3%BClt%C3%BCr_University,http://www.wikidata.org/entity/Q902104,"('40.99111111', '28.83166667')"
2672,,41.008225,28.975266,The Health Museum,,C,yellow,,,yalı,,Point(28.975266 41.008225),0.211,http://www.wikidata.org/entity/Q6090051,2.0,,,https://en.wikipedia.org/wiki/The_Health_Museum_(Istanbul),http://www.wikidata.org/entity/Q2142647,"('41.008225', '28.975266')"
2682,,41.055,28.98444444,Saint-Michel Highschool,,C,yellow,,,secondary school,,Point(28.98444444 41.055),5.454,http://www.wikidata.org/entity/Q6100138,2.0,,,https://en.wikipedia.org/wiki/Lyc%C3%A9e_Fran%C3%A7ais_Saint-Michel,http://www.wikidata.org/entity/Q159334,"('41.055', '28.98444444')"
2692,,40.996137,29.109264,Removing Barriers Movement,,C,yellow,,,organization,,Point(29.109264 40.996137),11.251,http://www.wikidata.org/entity/Q6102881,2.0,,,https://en.wikipedia.org/wiki/Removing_Barriers_Movement,http://www.wikidata.org/entity/Q43229,"('40.996137', '29.109264')"
2694,,41.03105,28.9741,Mikla Restaurant,,C,yellow,,,restaurant,,Point(28.9741 41.03105),2.747,http://www.wikidata.org/entity/Q6849999,2.0,,,https://en.wikipedia.org/wiki/Mikla,http://www.wikidata.org/entity/Q11707,"('41.03105', '28.9741')"
2696,,41.017305,29.014192,Paşakapısı Prison,,C,yellow,,,architectural structure,,Point(29.014192 41.017305),3.437,http://www.wikidata.org/entity/Q7157107,2.0,,,https://en.wikipedia.org/wiki/Pa%C5%9Fakap%C4%B1s%C4%B1_Prison,http://www.wikidata.org/entity/Q811979,"('41.017305', '29.014192')"
2698,,41.104088,29.02461,Radio ITU,,C,yellow,,,radio station,,Point(29.02461 41.104088),11.607,http://www.wikidata.org/entity/Q7280846,2.0,,,https://en.wikipedia.org/wiki/Radio_ITU,http://www.wikidata.org/entity/Q14350,"('41.104088', '29.02461')"
2699,,40.983035,29.028677,St. Joseph High School,,C,yellow,,,high school,,Point(29.028677 40.983035),5.136,http://www.wikidata.org/entity/Q7589318,2.0,,,"https://en.wikipedia.org/wiki/Lyc%C3%A9e_Saint-Joseph,_Istanbul",http://www.wikidata.org/entity/Q9826,"('40.983035', '29.028677')"
2700,,41.014085,29.029292,TVF 50th Anniversary Sport Hall,,C,yellow,,,sports venue,,Point(29.029292 41.014085),4.563,http://www.wikidata.org/entity/Q7672179,2.0,,,https://en.wikipedia.org/wiki/TVF_50th_Anniversary_Sport_Hall,http://www.wikidata.org/entity/Q1076486,"('41.014085', '29.029292')"
2701,,41.0006,29.1008,Varyap Meridian Grand Tower 1,,C,yellow,,,building,,Point(29.1008 41.0006),10.503,http://www.wikidata.org/entity/Q7916261,2.0,,,https://en.wikipedia.org/wiki/Varyap_Meridian_A_Block,http://www.wikidata.org/entity/Q41176,"('41.0006', '29.1008')"
2702,,41.022438888889,29.009230555556,Şemsipaşa İlköğretim Okulu,,C,yellow,,,architectural structure,,Point(29.009230555 41.022438888),3.32,http://www.wikidata.org/entity/Q8082469,2.0,,,https://en.wikipedia.org/wiki/%C5%9Eemsipa%C5%9Fa_Primary_School,http://www.wikidata.org/entity/Q811979,"('41.022438888889', '29.009230555556')"
2706,,41.04416667,29.01704722,Şeref Stadium,,C,yellow,,,stadium,,Point(29.01704722 41.04416667),5.439,http://www.wikidata.org/entity/Q8082488,2.0,,,https://en.wikipedia.org/wiki/%C5%9Eeref_Stadium,http://www.wikidata.org/entity/Q483110,"('41.04416667', '29.01704722')"
2710,,40.9952823,29.0646536,Istanbul Medeniyet University,,C,yellow,,,public university,,Point(29.0646536 40.9952823),7.552,http://www.wikidata.org/entity/Q11158752,2.0,,,https://en.wikipedia.org/wiki/Istanbul_Medeniyet_University,http://www.wikidata.org/entity/Q875538,"('40.9952823', '29.0646536')"
2711,,41.05,29.038333333333,Battle of the Bosporus,,C,yellow,,,naval battle,,Point(29.038333333 41.05),7.14,http://www.wikidata.org/entity/Q11908797,2.0,,,https://en.wikipedia.org/wiki/Battle_of_the_Bosporus,http://www.wikidata.org/entity/Q1261499,"('41.05', '29.038333333333')"
2730,,41.039093,28.9909401,ITU Fuat Kulunk High Voltage Laboratory,,C,yellow,,,factory,,Point(28.9909401 41.039093),3.851,http://www.wikidata.org/entity/Q12812885,2.0,,,https://en.wikipedia.org/wiki/Istanbul_Technical_University_Fuat_Kulunk_High_Voltage_Laboratory,http://www.wikidata.org/entity/Q83405,"('41.039093', '28.9909401')"
2736,,41.004777007816,28.952489546434,Yenikapı railway station,,C,yellow,,,interchange station,,Point(28.952489546 41.004777007),1.97,http://www.wikidata.org/entity/Q15136731,2.0,,,https://en.wikipedia.org/wiki/Yenikap%C4%B1_railway_station,http://www.wikidata.org/entity/Q1147171,"('41.004777007816', '28.952489546434')"
2740,,41.0703,29.0294,Ulus Ashkenazi Jewish Cemetery,,C,yellow,,,Jewish cemetery,,Point(29.0294 41.0703),8.406,http://www.wikidata.org/entity/Q16902303,2.0,,,https://en.wikipedia.org/wiki/Ulus_Ashkenazi_Jewish_Cemetery,http://www.wikidata.org/entity/Q846659,"('41.0703', '29.0294')"
2741,,41.1087746,29.0085455,MEF University,,C,yellow,,,university,,Point(29.0085455 41.1087746),11.71,http://www.wikidata.org/entity/Q16951274,2.0,,,https://en.wikipedia.org/wiki/MEF_University,http://www.wikidata.org/entity/Q3918,"('41.1087746', '29.0085455')"
2742,,41.08166667,29.06972222,Marmara Üniversitesi Spor,,C,yellow,,,women's association football team,,Point(29.06972222 41.08166667),11.49,http://www.wikidata.org/entity/Q17000884,2.0,,,https://en.wikipedia.org/wiki/Marmara_%C3%9Cniversitesi_Spor,http://www.wikidata.org/entity/Q28140340,"('41.08166667', '29.06972222')"
2743,,41.0676385,29.0166373,Zorlu PSM,,C,yellow,,,performing arts center,,Point(29.0166373 41.0676385),7.621,http://www.wikidata.org/entity/Q18385664,2.0,,,https://en.wikipedia.org/wiki/Zorlu_PSM,http://www.wikidata.org/entity/Q3469910,"('41.0676385', '29.0166373')"
2753,,40.9567666,29.1023139,Bostancı Show Center,,C,yellow,,,concert hall,,Point(29.1023139 40.9567666),11.962,http://www.wikidata.org/entity/Q19610826,2.0,,,https://en.wikipedia.org/wiki/Bostanc%C4%B1_Show_Center,http://www.wikidata.org/entity/Q1060829,"('40.9567666', '29.1023139')"
2765,,41.028939293567,29.114189134259,Npistanbul Brain Hospital,,C,yellow,,,private hospital,,Point(29.114189134 41.028939293),11.872,http://www.wikidata.org/entity/Q20047274,2.0,,,https://en.wikipedia.org/wiki/Npistanbul_Brain_Hospital,http://www.wikidata.org/entity/Q4284971,"('41.028939293567', '29.114189134259')"
2781,,41.039,29.0459,Beylerbeyi 75. Yıl Stadium,,C,yellow,,,stadium,,Point(29.0459 41.039),6.904,http://www.wikidata.org/entity/Q20472213,2.0,,,https://en.wikipedia.org/wiki/Beylerbeyi_75._Y%C4%B1l_Stadium,http://www.wikidata.org/entity/Q483110,"('41.039', '29.0459')"
2785,,41.017024,29.046546,Haydarpaşa High School,,C,yellow,,,secondary school,,Point(29.046546 41.017024),6.047,http://www.wikidata.org/entity/Q20474745,2.0,,,https://en.wikipedia.org/wiki/Haydarpa%C5%9Fa_High_School,http://www.wikidata.org/entity/Q159334,"('41.017024', '29.046546')"
2795,,41.030460377935,28.976251332249,The Union Church of Istanbul,,C,yellow,,,Protestant church,,Point(28.976251332 41.030460377),2.678,http://www.wikidata.org/entity/Q20949744,2.0,,,https://en.wikipedia.org/wiki/The_Union_Church_of_Istanbul,http://www.wikidata.org/entity/Q346575,"('41.030460377935', '28.976251332249')"
2804,,41.008166666667,28.971194444444,Q21526486,,C,yellow,,,caravanserai,,Point(28.971194444 41.008166666),0.44,http://www.wikidata.org/entity/Q21526486,2.0,,,https://en.wikipedia.org/wiki/El%C3%A7i_Han,http://www.wikidata.org/entity/Q186347,"('41.008166666667', '28.971194444444')"
2810,,41.071583330556,28.963722219444,Sa'dabad Pavilion,,C,yellow,,,palace,,Point(28.963722219 41.07158333),7.321,http://www.wikidata.org/entity/Q25212994,2.0,,,https://en.wikipedia.org/wiki/Sa%27dabad_Pavilion,http://www.wikidata.org/entity/Q16560,"('41.071583330556', '28.963722219444')"
2834,,40.99563,28.83149,October 2016 Istanbul bombing,,C,yellow,,,terrorist attack,,Point(28.83149 40.99563),12.175,http://www.wikidata.org/entity/Q27628600,2.0,,,https://en.wikipedia.org/wiki/October_2016_Istanbul_bombing,http://www.wikidata.org/entity/Q2223653,"('40.99563', '28.83149')"
2886,,40.969001046269,29.038198943207,Fenerbahçe railway station,,C,yellow,,,former railway station,,Point(29.038198943 40.969001046),6.681,http://www.wikidata.org/entity/Q43398836,2.0,,,https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_railway_station,http://www.wikidata.org/entity/Q4663385,"('40.969001046269', '29.038198943207')"
2890,,40.999094835329,29.056751403337,Uzunçayır,,C,yellow,,,bus stop,,Point(29.056751403 40.999094835),6.835,http://www.wikidata.org/entity/Q48802664,2.0,,,https://en.wikipedia.org/wiki/Uzun%C3%A7ay%C4%B1r_(Metrobus),http://www.wikidata.org/entity/Q953806,"('40.999094835329', '29.056751403337')"
2893,,41.02388889,28.93416667,Fatih Mimar Sinan Stadium,,C,yellow,,,stadium,,Point(28.93416667 41.02388889),4.004,http://www.wikidata.org/entity/Q48805199,2.0,,,https://en.wikipedia.org/wiki/Fatih_Mimar_Sinan_Stadium,http://www.wikidata.org/entity/Q483110,"('41.02388889', '28.93416667')"
2894,,41.028377710041,28.97411493205,Metrohan Building,,C,yellow,,,shopping arcade,,Point(28.974114932 41.02837771),2.45,http://www.wikidata.org/entity/Q48805625,2.0,,,https://en.wikipedia.org/wiki/Metrohan_Building,http://www.wikidata.org/entity/Q97495053,"('41.028377710041', '28.97411493205')"
2896,,40.952278017911,29.092536253173,İDO Bostancı Terminal,,C,yellow,,,pier,,Point(29.092536253 40.952278017),11.493,http://www.wikidata.org/entity/Q48989391,2.0,,,https://en.wikipedia.org/wiki/Bostanc%C4%B1_Ferry_Terminal,http://www.wikidata.org/entity/Q863454,"('40.952278017911', '29.092536253173')"
2918,,41.026411,28.980152,Argyropolis (Thrace),,C,yellow,,,Aquis griseinigra,,Point(28.980152 41.026411),2.256,http://www.wikidata.org/entity/Q65051580,2.0,,,https://en.wikipedia.org/wiki/Argyropolis_(Thrace),http://www.wikidata.org/entity/Q15661341,"('41.026411', '28.980152')"
2919,,41.01194444,28.97611111,Istanbul Governor's Office,,C,yellow,,,building,,Point(28.97611111 41.01194444),0.619,http://www.wikidata.org/entity/Q65054435,2.0,,,https://en.wikipedia.org/wiki/Istanbul_Governor%27s_Office,http://www.wikidata.org/entity/Q41176,"('41.01194444', '28.97611111')"
3032,,41.082719,29.029704,Sanatçılar Park,,C,yellow,,,urban park,,Point(29.029704 41.082719),9.614,http://www.wikidata.org/entity/Q97321014,2.0,,,https://en.wikipedia.org/wiki/Sanat%C3%A7%C4%B1lar_Park,http://www.wikidata.org/entity/Q22746,"('41.082719', '29.029704')"
3082,,41.01464,29.02953,Galatasaray Judo,,C,yellow,,,sports team,,Point(29.02953 41.01464),4.595,http://www.wikidata.org/entity/Q107141116,2.0,,,https://en.wikipedia.org/wiki/Galatasaray_Judo,http://www.wikidata.org/entity/Q12973014,"('41.01464', '29.02953')"
3190,,40.9960966,28.894618,Zeytinburnu Buz Adası,,C,yellow,,,tourist attraction,,Point(28.894618 40.9960966),6.914,http://www.wikidata.org/entity/Q111987824,2.0,,,https://en.wikipedia.org/wiki/Zeytinburnu_Ice_Rink,http://www.wikidata.org/entity/Q570116,"('40.9960966', '28.894618')"
3251,,41.02446,28.9729,Genoese Palace,,C,yellow,,,historic building,,Point(28.9729 41.02446),2.026,http://www.wikidata.org/entity/Q112845110,2.0,,,https://en.wikipedia.org/wiki/Genoese_Palace,http://www.wikidata.org/entity/Q35112127,"('41.02446', '28.9729')"
3294,,41.0687,29.0162,Çiftçi Towers,,C,yellow,,,building,,Point(29.0162 41.0687),7.711,http://www.wikidata.org/entity/Q113993437,2.0,,,https://en.wikipedia.org/wiki/%C3%87ift%C3%A7i_Towers,http://www.wikidata.org/entity/Q41176,"('41.0687', '29.0162')"
3297,,41.029444444444,28.975388888889,Lebon Patisserie & Café,,C,yellow,,,shop,,Point(28.975388888 41.029444444),2.565,http://www.wikidata.org/entity/Q115264889,2.0,,,https://en.wikipedia.org/wiki/Lebon_Patisserie_%26_Caf%C3%A9,http://www.wikidata.org/entity/Q213441,"('41.029444444444', '28.975388888889')"
3333,,41.040805555556,29.040166666667,Marble Pavilion,,C,yellow,,,pavilion,,Point(29.040166666 41.040805555),6.614,http://www.wikidata.org/entity/Q117227058,2.0,,,https://en.wikipedia.org/wiki/Marble_Pavilion,http://www.wikidata.org/entity/Q276173,"('41.040805555556', '29.040166666667')"
3454,,41.01381549777,29.041957390161,Chaos Class Museum,,C,yellow,,,museum,,Point(29.04195739 41.013815497),5.606,http://www.wikidata.org/entity/Q123420693,2.0,,,https://en.wikipedia.org/wiki/Chaos_Class_Museum,http://www.wikidata.org/entity/Q33506,"('41.01381549777', '29.041957390161')"
3458,,40.98696,29.033725,Statue of Süreyya İlmen,,C,yellow,,,statue,,Point(29.033725 40.98696),5.314,http://www.wikidata.org/entity/Q123512639,2.0,,,https://en.wikipedia.org/wiki/Statue_of_S%C3%BCreyya_%C4%B0lmen,http://www.wikidata.org/entity/Q179700,"('40.98696', '29.033725')"
3459,,41.011204,28.979261,Statue of Atatürk,,C,yellow,,,statue,,Point(28.979261 41.011204),0.607,http://www.wikidata.org/entity/Q123512684,2.0,,,https://en.wikipedia.org/wiki/Statue_of_Atat%C3%BCrk_(G%C3%BClhane_Park),http://www.wikidata.org/entity/Q179700,"('41.011204', '28.979261')"
3461,,40.9873581,29.033968,Statue of Lefter Küçükandonyadis,,C,yellow,,,statue,,Point(29.033968 40.9873581),5.314,http://www.wikidata.org/entity/Q123584923,2.0,,,https://en.wikipedia.org/wiki/Statue_of_Lefter_K%C3%BC%C3%A7%C3%BCkandonyadis,http://www.wikidata.org/entity/Q179700,"('40.9873581', '29.033968')"
3463,,41.0291,28.9864,Rainbow stairs,,C,yellow,,,tourist attraction,,Point(28.9864 41.0291),2.676,http://www.wikidata.org/entity/Q123683184,2.0,,,https://en.wikipedia.org/wiki/Rainbow_stairs,http://www.wikidata.org/entity/Q570116,"('41.0291', '28.9864')"
3464,,41.031388888889,28.99,Fındıklı Park,,C,yellow,,,park,,Point(28.99 41.031388888),3.023,http://www.wikidata.org/entity/Q123684244,2.0,,,https://en.wikipedia.org/wiki/F%C4%B1nd%C4%B1kl%C4%B1_Park,http://www.wikidata.org/entity/Q22698,"('41.031388888889', '28.99')"
3476,,41.065555555556,29.008333333333,Gayrettepe nightclub fire,,C,yellow,,,fire,,Point(29.008333333 41.065555555),7.121,http://www.wikidata.org/entity/Q125271712,2.0,,,https://en.wikipedia.org/wiki/Gayrettepe_nightclub_fire,http://www.wikidata.org/entity/Q3196,"('41.065555555556', '29.008333333333')"
3493,,41.0876,28.91658,İBB GOP Halit Kıvanç City Stadium,,C,yellow,,,association football venue,,Point(28.91658 41.0876),10.309,http://www.wikidata.org/entity/Q125784037,2.0,,,https://en.wikipedia.org/wiki/%C4%B0BB_GOP_Halit_K%C4%B1van%C3%A7_City_Stadium,http://www.wikidata.org/entity/Q1154710,"('41.0876', '28.91658')"
3503,,41.058444444444,28.977694444444,TURK Fatih Tutak,,C,yellow,,,restaurant,,Point(28.977694444 41.058444444),5.791,http://www.wikidata.org/entity/Q127270538,2.0,,,https://en.wikipedia.org/wiki/TURK_Fatih_Tutak,http://www.wikidata.org/entity/Q11707,"('41.058444444444', '28.977694444444')"
3546,,41.117166666667,29.063055555556,Araka,,C,yellow,,,restaurant,,Point(29.063055555 41.117166666),14.324,http://www.wikidata.org/entity/Q130329147,2.0,,,https://en.wikipedia.org/wiki/Araka_(restaurant),http://www.wikidata.org/entity/Q11707,"('41.117166666667', '29.063055555556')"
3547,,41.078488510137,29.03146718846,Arkestra,,C,yellow,,,restaurant,,Point(29.031467188 41.07848851),9.275,http://www.wikidata.org/entity/Q130329149,2.0,,,https://en.wikipedia.org/wiki/Arkestra_(restaurant),http://www.wikidata.org/entity/Q11707,"('41.078488510137', '29.03146718846')"
3548,,41.077916666667,29.044138888889,Sankai by Nagaya,,C,yellow,,,Japanese restaurant,,Point(29.044138888 41.077916666),9.8,http://www.wikidata.org/entity/Q130329155,2.0,,,https://en.wikipedia.org/wiki/Sankai_by_Nagaya,http://www.wikidata.org/entity/Q61906224,"('41.077916666667', '29.044138888889')"
3549,,41.0302,28.9778,Nicole,,C,yellow,,,restaurant,,Point(28.9778 41.0302),2.653,http://www.wikidata.org/entity/Q130329153,2.0,,,https://en.wikipedia.org/wiki/Nicole_(restaurant),http://www.wikidata.org/entity/Q11707,"('41.0302', '28.9778')"
3554,,41.0238,28.9734,Neolokal,,C,yellow,,,restaurant,,Point(28.9734 41.0238),1.948,http://www.wikidata.org/entity/Q130781477,2.0,,,https://en.wikipedia.org/wiki/Neolokal,http://www.wikidata.org/entity/Q11707,"('41.0238', '28.9734')"
3610,,41.05,29.0325,Reina,,C,yellow,,,nightclub,,Point(29.0325 41.05),6.789,http://www.wikidata.org/entity/Q28098273,2.0,,https://de.wikipedia.org/wiki/Reina_(Nachtclub),,http://www.wikidata.org/entity/Q622425,"('41.05', '29.0325')"
3611,,40.983333333333,29.033333333333,Siege of Chalcedon,,C,yellow,,,siege,,Point(29.033333333 40.983333333),5.461,http://www.wikidata.org/entity/Q26697102,2.0,,https://de.wikipedia.org/wiki/Schlacht_von_Chalkedon,,http://www.wikidata.org/entity/Q188055,"('40.983333333333', '29.033333333333')"
3612,,41.0335,28.9842,Taksim German Hospital,,C,yellow,,,private hospital,,Point(28.9842 41.0335),3.095,http://www.wikidata.org/entity/Q14956865,2.0,,https://de.wikipedia.org/wiki/Alman_Hastanesi,https://en.wikipedia.org/wiki/Taksim_German_Hospital,http://www.wikidata.org/entity/Q4284971,"('41.0335', '28.9842')"
3615,,41.036104,28.9739,Deutsche Evangelische Kirche,,C,yellow,,,church building,,Point(28.9739 41.036104),3.309,http://www.wikidata.org/entity/Q65741537,2.0,,https://de.wikipedia.org/wiki/Kreuzkirche_(Istanbul),,http://www.wikidata.org/entity/Q16970,"('41.036104', '28.9739')"
3616,,41.000706,28.802708,2019 Survival 3C Masters 3,,C,yellow,,,sporting event,,Point(28.802708 41.000706),14.544,http://www.wikidata.org/entity/Q66141709,2.0,,https://de.wikipedia.org/wiki/Survival_3C_Masters_2019/3,,http://www.wikidata.org/entity/Q16510064,"('41.000706', '28.802708')"
3618,,41.036974,29.042263,15 July Martyrs' Memorial,,C,yellow,,,exhibition,,Point(29.042263 41.036974),6.526,http://www.wikidata.org/entity/Q108404641,2.0,,https://de.wikipedia.org/wiki/15_Temmuz_%C5%9Eehitler_An%C4%B1t%C4%B1_ve_M%C3%BCzesi,,http://www.wikidata.org/entity/Q464980,"('41.036974', '29.042263')"
3620,,41.12607,29.02701,Türker İnanoğlu Maslak Show Center,,D,blue,,,performing arts center,,Point(29.02701 41.12607),13.982,http://www.wikidata.org/entity/Q2464525,1.0,,https://de.wikipedia.org/wiki/T%C3%BCrker_%C4%B0nano%C4%9Flu_Maslak_Show_Center,,http://www.wikidata.org/entity/Q3469910,"('41.12607', '29.02701')"
