,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
714,,49.4967,11.0069,Ronhof,,C,yellow,,,Ortsteil,,Point(11.0069 49.4967),6.967,http://www.wikidata.org/entity/Q1663687,2.0,,https://de.wikipedia.org/wiki/Ronhof,http://www.wikidata.org/entity/Q253019,,"('49.4967', '11.0069')"
716,,49.442106864801,11.10486290189,Institut für Arbeitsmarkt- und Berufsforschung,,C,yellow,,,research institute,,Point(11.104862901 49.442106864),2.384,http://www.wikidata.org/entity/Q1664805,2.0,,https://de.wikipedia.org/wiki/Institut_f%C3%BCr_Arbeitsmarkt-_und_Berufsforschung,http://www.wikidata.org/entity/Q31855,,"('49.442106864801', '11.10486290189')"
717,,49.558046162626,10.971358029406,Steinkreuz bei Kriegenbrunn,,C,yellow,,,conciliation cross,,Point(10.971358029 49.558046162),13.881,http://www.wikidata.org/entity/Q1687484,2.0,,https://de.wikipedia.org/wiki/Steinkreuz_bei_Kriegenbrunn,http://www.wikidata.org/entity/Q1640496,,"('49.558046162626', '10.971358029406')"
718,,49.4261,11.0891,Lutherkirche,,C,yellow,,,church building,,Point(11.0891 49.4261),3.204,http://www.wikidata.org/entity/Q1689641,2.0,,https://de.wikipedia.org/wiki/Lutherkirche_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q16970,,"('49.4261', '11.0891')"
719,,49.4575,11.0811,Q1697123,,C,yellow,,,gymnasium,,Point(11.0811 49.4575),0.488,http://www.wikidata.org/entity/Q1697123,2.0,,https://de.wikipedia.org/wiki/Johannes-Scharrer-Gymnasium_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q1542966,,"('49.4575', '11.0811')"
720,,49.4467,11.0589,Seeleinsbühl,,C,yellow,,,quarter,,Point(11.0589 49.4467),1.551,http://www.wikidata.org/entity/Q1697999,2.0,,https://de.wikipedia.org/wiki/Seeleinsb%C3%BChl,http://www.wikidata.org/entity/Q2983893,,"('49.4467', '11.0589')"
721,,49.4557,11.048,Justizvollzugsanstalt Nürnberg,,C,yellow,,,correctional facility,,Point(11.048 49.4557),2.127,http://www.wikidata.org/entity/Q1714428,2.0,,https://de.wikipedia.org/wiki/Justizvollzugsanstalt_N%C3%BCrnberg,http://www.wikidata.org/entity/Q594128,,"('49.4557', '11.048')"
722,,49.3723,11.1916,Jägersee,,C,yellow,,,still waters,,Point(11.1916 49.3723),12.273,http://www.wikidata.org/entity/Q1714896,2.0,,https://de.wikipedia.org/wiki/J%C3%A4gersee_bei_Feucht,http://www.wikidata.org/entity/Q337567,,"('49.3723', '11.1916')"
724,,49.4514,11.0742,Karmelitenkloster Nürnberg,,C,yellow,,,religious community,,Point(11.0742 49.4514),0.355,http://www.wikidata.org/entity/Q1734051,2.0,,https://de.wikipedia.org/wiki/Karmelitenkloster_N%C3%BCrnberg,http://www.wikidata.org/entity/Q2742167,,"('49.4514', '11.0742')"
726,,49.515,10.995,Steinach (Fürth),,C,yellow,,,Ortsteil,,Point(10.995 49.515),9.03,http://www.wikidata.org/entity/Q1741871,2.0,,https://de.wikipedia.org/wiki/Steinach_(F%C3%BCrth),http://www.wikidata.org/entity/Q253019,,"('49.515', '10.995')"
728,,49.53487,10.99914,Kleingründlach,,C,yellow,,,Ortsteil,,Point(10.99914 49.53487),10.629,http://www.wikidata.org/entity/Q1746817,2.0,,https://de.wikipedia.org/wiki/Kleingr%C3%BCndlach,http://www.wikidata.org/entity/Q253019,,"('49.53487', '10.99914')"
730,,49.477,11.0743,Kleinreuth hinter der Veste,,C,yellow,,,Ortsteil,,Point(11.0743 49.477),2.581,http://www.wikidata.org/entity/Q1747003,2.0,,https://de.wikipedia.org/wiki/Kleinreuth_hinter_der_Veste,http://www.wikidata.org/entity/Q253019,,"('49.477', '11.0743')"
732,,49.4519,11.0408,Bahnbetriebswerk Nürnberg West,,C,yellow,,,motive power depot,,Point(11.0408 49.4519),2.647,http://www.wikidata.org/entity/Q800320,2.0,,https://de.wikipedia.org/wiki/Bahnbetriebswerk_N%C3%BCrnberg_West,http://www.wikidata.org/entity/Q10283556,,"('49.4519', '11.0408')"
733,,49.468333,11.005,Bavarian State Office for Statistics and Data,,C,yellow,,,statistical office of German states,,Point(11.005 49.468333),5.467,http://www.wikidata.org/entity/Q812420,2.0,,https://de.wikipedia.org/wiki/Bayerisches_Landesamt_f%C3%BCr_Statistik,http://www.wikidata.org/entity/Q24054178,,"('49.468333', '11.005')"
734,,49.3922,11.0619,Bayernhafen Nürnberg,,C,yellow,,,inland port,,Point(11.0619 49.3922),6.947,http://www.wikidata.org/entity/Q812502,2.0,,https://de.wikipedia.org/wiki/Hafen_N%C3%BCrnberg,http://www.wikidata.org/entity/Q863915,,"('49.3922', '11.0619')"
735,,49.5567,11.2031,Beerbach,,C,yellow,,,Ortsteil,,Point(11.2031 49.5567),14.602,http://www.wikidata.org/entity/Q814077,2.0,,https://de.wikipedia.org/wiki/Beerbach_(Lauf_an_der_Pegnitz),http://www.wikidata.org/entity/Q253019,,"('49.5567', '11.2031')"
737,,49.4722,11.1989,Behringersdorf,,C,yellow,,,Ortsteil,,Point(11.1989 49.4722),9.021,http://www.wikidata.org/entity/Q814569,2.0,,https://de.wikipedia.org/wiki/Behringersdorf,http://www.wikidata.org/entity/Q253019,,"('49.4722', '11.1989')"
739,,49.418295848005,11.126283953023,Bertolt-Brecht-Schule Nürnberg,,C,yellow,,,school center,,Point(11.126283953 49.418295848),5.31,http://www.wikidata.org/entity/Q828380,2.0,,https://de.wikipedia.org/wiki/Bertolt-Brecht-Schule_N%C3%BCrnberg,http://www.wikidata.org/entity/Q2251791,,"('49.418295848005', '11.126283953023')"
740,,49.4517,11.0836,Bildungszentrum Nürnberg,,C,yellow,,,Volkshochschule,,Point(11.0836 49.4517),0.516,http://www.wikidata.org/entity/Q861648,2.0,,https://de.wikipedia.org/wiki/Bildungszentrum_N%C3%BCrnberg,http://www.wikidata.org/entity/Q1469420,,"('49.4517', '11.0836')"
741,,49.4122,11.2622,Birnthon,,C,yellow,,,Ortsteil,,Point(11.2622 49.4122),14.15,http://www.wikidata.org/entity/Q865816,2.0,,https://de.wikipedia.org/wiki/Birnthon,http://www.wikidata.org/entity/Q253019,,"('49.4122', '11.2622')"
743,,49.5106,11.0083,Bislohe,,C,yellow,,,quarter,,Point(11.0083 49.5106),8.039,http://www.wikidata.org/entity/Q866396,2.0,,https://de.wikipedia.org/wiki/Bislohe,http://www.wikidata.org/entity/Q2983893,,"('49.5106', '11.0083')"
745,,49.4045,11.0582,Maiach,,C,yellow,,,Q28538792,,Point(11.0582 49.4045),5.661,http://www.wikidata.org/entity/Q1885114,2.0,,https://de.wikipedia.org/wiki/Maiach,http://www.wikidata.org/entity/Q28538792,,"('49.4045', '11.0582')"
746,,49.52394,10.97608,Mannhof,,C,yellow,,,Ortsteil,,Point(10.97608 49.52394),10.684,http://www.wikidata.org/entity/Q1890723,2.0,,https://de.wikipedia.org/wiki/Mannhof_(F%C3%BCrth),http://www.wikidata.org/entity/Q253019,,"('49.52394', '10.97608')"
748,,49.4667,11.082,St. Matthäus (Großreuth hinter der Veste),,C,yellow,,,church building,,Point(11.082 49.4667),1.466,http://www.wikidata.org/entity/Q1910590,2.0,,https://de.wikipedia.org/wiki/Matth%C3%A4uskirche_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q16970,,"('49.4667', '11.082')"
749,,49.465,11.0897,Maxfeld,,C,yellow,,,Q28538792,,Point(11.0897 49.465),1.528,http://www.wikidata.org/entity/Q1913766,2.0,,https://de.wikipedia.org/wiki/Maxfeld_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q28538792,,"('49.465', '11.0897')"
750,,49.4589,11.0827,Maxtor,,C,yellow,,,architectural structure,,Point(11.0827 49.4589),0.682,http://www.wikidata.org/entity/Q1914298,2.0,,https://de.wikipedia.org/wiki/Maxtor_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q811979,,"('49.4589', '11.0827')"
751,,49.4544391,11.0480624,Memorium Nürnberger Prozesse,,C,yellow,,,museum,,Point(11.0480624 49.4544391),2.114,http://www.wikidata.org/entity/Q1920112,2.0,,https://de.wikipedia.org/wiki/Memorium_N%C3%BCrnberger_Prozesse,http://www.wikidata.org/entity/Q33506,,"('49.4544391', '11.0480624')"
753,,49.449714,11.098144,Milchhof,,C,yellow,,,building,,Point(11.098144 49.449714),1.576,http://www.wikidata.org/entity/Q1934412,2.0,,https://de.wikipedia.org/wiki/Milchhof_N%C3%BCrnberg,http://www.wikidata.org/entity/Q41176,,"('49.449714', '11.098144')"
754,,49.4622,11.0214,Muggenhof,,C,yellow,,,Q28538792,,Point(11.0214 49.4622),4.145,http://www.wikidata.org/entity/Q1951778,2.0,,https://de.wikipedia.org/wiki/Muggenhof,http://www.wikidata.org/entity/Q28538792,,"('49.4622', '11.0214')"
755,,49.4765,11.2208,Museum für historische Wehrtechnik,,C,yellow,,,museum,,Point(11.2208 49.4765),10.671,http://www.wikidata.org/entity/Q1954627,2.0,,https://de.wikipedia.org/wiki/Museum_f%C3%BCr_historische_Wehrtechnik,http://www.wikidata.org/entity/Q33506,,"('49.4765', '11.2208')"
757,,49.4258,10.9925,Hainberg,,C,yellow,,,Naturschutzgebiet,,Point(10.9925 49.4258),6.88,http://www.wikidata.org/entity/Q1971021,2.0,,https://de.wikipedia.org/wiki/Naturschutzgebiet_Hainberg,http://www.wikidata.org/entity/Q759421,,"('49.4258', '10.9925')"
758,,49.3267,11.0189,Q348373,,C,yellow,,,gymnasium,,Point(11.0189 49.3267),14.758,http://www.wikidata.org/entity/Q348373,2.0,,https://de.wikipedia.org/wiki/Adam-Kraft-Gymnasium_(Schwabach),http://www.wikidata.org/entity/Q1542966,,"('49.3267', '11.0189')"
768,,49.45793,11.09413,Melanchthon-Gymnasium Nürnberg,,C,yellow,,,gymnasium,,Point(11.09413 49.45793),1.298,http://www.wikidata.org/entity/Q380588,2.0,,https://de.wikipedia.org/wiki/Melanchthon-Gymnasium_N%C3%BCrnberg,http://www.wikidata.org/entity/Q55043,,"('49.45793', '11.09413')"
777,,49.4523,11.0847,Q394815,,C,yellow,,,road bridge,,Point(11.0847 49.4523),0.563,http://www.wikidata.org/entity/Q394815,2.0,,https://de.wikipedia.org/wiki/Agnesbr%C3%BCcke_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q537127,,"('49.4523', '11.0847')"
778,,49.4522,11.0858,Q1302127,,C,yellow,,,road bridge,,Point(11.0858 49.4522),0.642,http://www.wikidata.org/entity/Q1302127,2.0,,https://de.wikipedia.org/wiki/Steubenbr%C3%BCcke,http://www.wikidata.org/entity/Q537127,,"('49.4522', '11.0858')"
780,,49.471297320563,11.001663976627,Helene-Lange-Gymnasium,,C,yellow,,,architectural heritage monument,,Point(11.001663976 49.47129732),5.799,http://www.wikidata.org/entity/Q1303212,2.0,,https://de.wikipedia.org/wiki/Helene-Lange-Gymnasium_F%C3%BCrth,http://www.wikidata.org/entity/Q811165,,"('49.471297320563', '11.001663976627')"
792,,49.428,11.1965,Felsenkeller bei Fischbach,,C,yellow,,,rock cellar,,Point(11.1965 49.428),9.086,http://www.wikidata.org/entity/Q1310787,2.0,,https://de.wikipedia.org/wiki/Felsenkeller_bei_Fischbach_bei_N%C3%BCrnberg,http://www.wikidata.org/entity/Q1277340,,"('49.428', '11.1965')"
794,,49.4486,11.0794,Klarissenkloster St. Klara (Nürnberg),,C,yellow,,,former monastery,,Point(11.0794 49.4486),0.606,http://www.wikidata.org/entity/Q1316166,2.0,,https://de.wikipedia.org/wiki/Klarissenkloster_St._Klara_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q96371565,,"('49.4486', '11.0794')"
795,,49.5531,10.9888,Eltersdorf,,C,yellow,,,Ortsteil,,Point(10.9888 49.5531),12.75,http://www.wikidata.org/entity/Q1334111,2.0,,https://de.wikipedia.org/wiki/Eltersdorf,http://www.wikidata.org/entity/Q253019,,"('49.5531', '10.9888')"
799,,49.3703,11.0858,Herpersdorf,,C,yellow,,,Ortsteil,,Point(11.0858 49.3703),9.313,http://www.wikidata.org/entity/Q1334155,2.0,,https://de.wikipedia.org/wiki/Herpersdorf_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q253019,,"('49.3703', '11.0858')"
801,,49.4626,11.0975,Rennweg,,C,yellow,,,quarter,,Point(11.0975 49.4626),1.753,http://www.wikidata.org/entity/Q1340515,2.0,,https://de.wikipedia.org/wiki/Rennweg_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q2983893,,"('49.4626', '11.0975')"
804,,49.4579,11.0841,Hirsvogelsaal,,C,yellow,,,architectural structure,,Point(11.0841 49.4579),0.665,http://www.wikidata.org/entity/Q1347640,2.0,,https://de.wikipedia.org/wiki/Hirsvogelsaal,http://www.wikidata.org/entity/Q811979,,"('49.4579', '11.0841')"
805,,49.3469,11.1267,Sorg,,C,yellow,,,Ortsteil,,Point(11.1267 49.3469),12.42,http://www.wikidata.org/entity/Q1365198,2.0,,https://de.wikipedia.org/wiki/Sorg_(Wendelstein),http://www.wikidata.org/entity/Q253019,,"('49.3469', '11.1267')"
807,,49.426,11.0887,Schmalau,,C,yellow,,,quarter,,Point(11.0887 49.426),3.207,http://www.wikidata.org/entity/Q1374314,2.0,,https://de.wikipedia.org/wiki/Schmalau_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q2983893,,"('49.426', '11.0887')"
808,,49.45594,11.07705,Evangelisch-Lutherisches Dekanat Nürnberg,,C,yellow,,,deanery,,Point(11.07705 49.45594),0.231,http://www.wikidata.org/entity/Q1379994,2.0,,https://de.wikipedia.org/wiki/Evangelisch-Lutherisches_Dekanat_N%C3%BCrnberg,http://www.wikidata.org/entity/Q385337,,"('49.45594', '11.07705')"
811,,49.5453,11.1053,Wolfsfelden,,C,yellow,,,abandoned village,,Point(11.1053 49.5453),10.365,http://www.wikidata.org/entity/Q1386711,2.0,,https://de.wikipedia.org/wiki/Wolfsfelden,http://www.wikidata.org/entity/Q350895,,"('49.5453', '11.1053')"
812,,49.4371,11.1142,Villa Spaeth,,C,yellow,,,building,,Point(11.1142 49.4371),3.255,http://www.wikidata.org/entity/Q1394380,2.0,,https://de.wikipedia.org/wiki/Villa_Spaeth,http://www.wikidata.org/entity/Q41176,,"('49.4371', '11.1142')"
813,,49.4345,11.1063,Luitpoldhain,,C,yellow,,,park,,Point(11.1063 49.4345),3.006,http://www.wikidata.org/entity/Q1406575,2.0,,https://de.wikipedia.org/wiki/Luitpoldhain_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q22698,,"('49.4345', '11.1063')"
814,,49.4536,11.0569,Feuerwache West,,C,yellow,,,building,,Point(11.0569 49.4536),1.475,http://www.wikidata.org/entity/Q1409783,2.0,,https://de.wikipedia.org/wiki/Feuerwache_West_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q41176,,"('49.4536', '11.0569')"
815,,49.4483,11.0875,Feuerwehrmuseum Nürnberg,,C,yellow,,,firefighting museum,,Point(11.0875 49.4483),0.963,http://www.wikidata.org/entity/Q1410049,2.0,,https://de.wikipedia.org/wiki/Feuerwehrmuseum_N%C3%BCrnberg,http://www.wikidata.org/entity/Q11786880,,"('49.4483', '11.0875')"
816,,49.454,11.0639,Finanzgericht Nürnberg,,C,yellow,,,Finance Court,,Point(11.0639 49.454),0.969,http://www.wikidata.org/entity/Q1416350,2.0,,https://de.wikipedia.org/wiki/Finanzgericht_N%C3%BCrnberg,http://www.wikidata.org/entity/Q897056,,"('49.454', '11.0639')"
817,,49.4497,11.0664,Fürther Tor,,C,yellow,,,city gate,,Point(11.0664 49.4497),0.914,http://www.wikidata.org/entity/Q1466366,2.0,,https://de.wikipedia.org/wiki/F%C3%BCrther_Tor,http://www.wikidata.org/entity/Q82117,,"('49.4497', '11.0664')"
818,,49.4687,11.0127,Rundfunkmuseum Fürth,,C,yellow,,,museum of broadcasting,,Point(11.0127 49.4687),4.951,http://www.wikidata.org/entity/Q1474539,2.0,,https://de.wikipedia.org/wiki/Rundfunkmuseum_F%C3%BCrth,http://www.wikidata.org/entity/Q2176201,,"('49.4687', '11.0127')"
819,,49.4558,11.0409,Fürther Straße (Nürnberg),,C,yellow,,,street,,Point(11.0409 49.4558),2.64,http://www.wikidata.org/entity/Q1483724,2.0,,https://de.wikipedia.org/wiki/F%C3%BCrther_Stra%C3%9Fe,http://www.wikidata.org/entity/Q79007,,"('49.4558', '11.0409')"
820,,49.3397,11.1131,Großschwarzenlohe,,C,yellow,,,Ortsteil,,Point(11.1131 49.3397),12.956,http://www.wikidata.org/entity/Q1485573,2.0,,https://de.wikipedia.org/wiki/Gro%C3%9Fschwarzenlohe,http://www.wikidata.org/entity/Q253019,,"('49.3397', '11.1131')"
822,,49.3613,11.05358,Neukatzwang,,C,yellow,,,Ortsteil,,Point(11.05358 49.3613),10.435,http://www.wikidata.org/entity/Q1491084,2.0,,https://de.wikipedia.org/wiki/Neukatzwang,http://www.wikidata.org/entity/Q253019,,"('49.3613', '11.05358')"
824,,49.4479,11.0253,Gaismannshof,,C,yellow,,,Q28538792,,Point(11.0253 49.4479),3.817,http://www.wikidata.org/entity/Q1491375,2.0,,https://de.wikipedia.org/wiki/Gaismannshof,http://www.wikidata.org/entity/Q28538792,,"('49.4479', '11.0253')"
825,,49.4392,11.0822,Galgenhof,,C,yellow,,,Q28538792,,Point(11.0822 49.4392),1.669,http://www.wikidata.org/entity/Q1492027,2.0,,https://de.wikipedia.org/wiki/Galgenhof,http://www.wikidata.org/entity/Q28538792,,"('49.4392', '11.0822')"
826,,49.4134,11.0783,Gartenstadt,,C,yellow,,,Q28538792,,Point(11.0783 49.4134),4.501,http://www.wikidata.org/entity/Q1494690,2.0,,https://de.wikipedia.org/wiki/Gartenstadt_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q28538792,,"('49.4134', '11.0783')"
827,,49.3639,11.0756,Gaulnhofen,,C,yellow,,,Ortsteil,,Point(11.0756 49.3639),10.005,http://www.wikidata.org/entity/Q1496219,2.0,,https://de.wikipedia.org/wiki/Gaulnhofen,http://www.wikidata.org/entity/Q253019,,"('49.3639', '11.0756')"
829,,49.4248,11.2698,Gefütterter Graben bei Ungelstetten,,C,yellow,,,graben,,Point(11.2698 49.4248),14.289,http://www.wikidata.org/entity/Q1498210,2.0,,https://de.wikipedia.org/wiki/Gef%C3%BCtterter_Graben_bei_Ungelstetten,http://www.wikidata.org/entity/Q192810,,"('49.4248', '11.2698')"
833,,49.46111111,11.11083333,Q1503692,,C,yellow,,,business,,Point(11.11083333 49.46111111),2.554,http://www.wikidata.org/entity/Q1503692,2.0,,https://de.wikipedia.org/wiki/Tafelwerk_N%C3%BCrnberg,http://www.wikidata.org/entity/Q4830453,,"('49.46111111', '11.11083333')"
834,,49.5345,10.998,Mittelmühle,,C,yellow,,,building,,Point(10.998 49.5345),10.638,http://www.wikidata.org/entity/Q1508327,2.0,,https://de.wikipedia.org/wiki/Mittelm%C3%BChle_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q41176,,"('49.5345', '10.998')"
835,,49.436011468753,11.091332927536,Poststadt Nürnberg,,C,yellow,,,architectural structure,,Point(11.091332927 49.436011468),2.23,http://www.wikidata.org/entity/Q1510695,2.0,,https://de.wikipedia.org/wiki/Poststadt,http://www.wikidata.org/entity/Q811979,,"('49.436011468753', '11.091332927536')"
836,,49.4383,11.1887,Schüsselstein bei Fischbach,,C,yellow,,,geotope,,Point(11.1887 49.4383),8.237,http://www.wikidata.org/entity/Q1514111,2.0,,https://de.wikipedia.org/wiki/Sch%C3%BCsselstein_bei_Fischbach,http://www.wikidata.org/entity/Q372363,,"('49.4383', '11.1887')"
839,,49.4484,11.0818,Künstlerhaus Nürnberg,,C,yellow,,,artist's house,,Point(11.0818 49.4484),0.69,http://www.wikidata.org/entity/Q1517025,2.0,,https://de.wikipedia.org/wiki/K%C3%BCnstlerhaus_N%C3%BCrnberg,http://www.wikidata.org/entity/Q1797122,,"('49.4484', '11.0818')"
841,,49.4558,11.0793,"Geschäftshaus Theresienstraße 11, Nürnberg",,C,yellow,,,architectural structure,,Point(11.0793 49.4558),0.259,http://www.wikidata.org/entity/Q1518174,2.0,,https://de.wikipedia.org/wiki/Gesch%C3%A4ftshaus_Theresienstra%C3%9Fe_11_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q811979,,"('49.4558', '11.0793')"
842,,49.38138889,11.18138889,Heeresmunitionsanstalt Feucht,,C,yellow,,,German armed forces munitions plant,,Point(11.18138889 49.38138889),11.029,http://www.wikidata.org/entity/Q1524103,2.0,,https://de.wikipedia.org/wiki/Heeresmunitionsanstalt_Feucht,http://www.wikidata.org/entity/Q1953305,,"('49.38138889', '11.18138889')"
843,,49.480083333333,11.118333333333,Schafhof,,C,yellow,,,Q28538792,,Point(11.118333333 49.480083333),4.158,http://www.wikidata.org/entity/Q1524469,2.0,,https://de.wikipedia.org/wiki/Schafhof_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q28538792,,"('49.480083333333', '11.118333333333')"
846,,49.5042,10.9528,Atzenhof,,C,yellow,,,Ortsteil,,Point(10.9528 49.5042),10.593,http://www.wikidata.org/entity/Q758328,2.0,,https://de.wikipedia.org/wiki/Atzenhof_(F%C3%BCrth),http://www.wikidata.org/entity/Q253019,,"('49.5042', '10.9528')"
849,,49.4542,11.0753,Augustinerkloster Nürnberg,,C,yellow,,,religious community,,Point(11.0753 49.4542),0.149,http://www.wikidata.org/entity/Q768527,2.0,,https://de.wikipedia.org/wiki/Augustinerkloster_N%C3%BCrnberg,http://www.wikidata.org/entity/Q2742167,,"('49.4542', '11.0753')"
851,,49.3494,11.2036,Autobahndreieck Nürnberg/Feucht,,C,yellow,,,interchange,,Point(11.2036 49.3494),14.78,http://www.wikidata.org/entity/Q785585,2.0,,https://de.wikipedia.org/wiki/Autobahndreieck_N%C3%BCrnberg/Feucht,http://www.wikidata.org/entity/Q2376564,,"('49.3494', '11.2036')"
853,,49.4441,11.0781,Südstadtpark,,C,yellow,,,park,,Point(11.0781 49.4441),1.088,http://www.wikidata.org/entity/Q2381523,2.0,,https://de.wikipedia.org/wiki/S%C3%BCdstadtpark_(N%C3%BCrnberg),http://www.wikidata.org/entity/Q22698,,"('49.4441', '11.0781')"
854,,49.4286,11.0197,Südwestpark,,C,yellow,,,business park,,Point(11.0197 49.4286),5.024,http://www.wikidata.org/entity/Q2381794,2.0,,https://de.wikipedia.org/wiki/S%C3%BCdwestpark,http://www.wikidata.org/entity/Q338313,,"('49.4286', '11.0197')"
855,,49.4444,11.0417,Sündersbühl,,C,yellow,,,Q28538792,,Point(11.0417 49.4444),2.78,http://www.wikidata.org/entity/Q2382147,2.0,,https://de.wikipedia.org/wiki/S%C3%BCndersb%C3%BChl,http://www.wikidata.org/entity/Q28538792,,"('49.4444', '11.0417')"
857,,49.5592,11.0508,Tennenloher Forst,,C,yellow,,,protected area,,Point(11.0508 49.5592),11.867,http://www.wikidata.org/entity/Q2403583,2.0,,https://de.wikipedia.org/wiki/Tennenloher_Forst,http://www.wikidata.org/entity/Q473972,,"('49.5592', '11.0508')"
859,,49.4512,11.078,Teufelsbrünnlein,,C,yellow,,,water well,,Point(11.078 49.4512),0.301,http://www.wikidata.org/entity/Q2407015,2.0,,https://de.wikipedia.org/wiki/Teufelsbr%C3%BCnnlein,http://www.wikidata.org/entity/Q43483,,"('49.4512', '11.078')"
